Time,Data
0.477186,247056
0.47782,251037
0.477941,252549
0.478274,256676
0.478395,258188
0.478727,262315
0.478893,264389
0.479146,267530
0.479268,269042
0.479588,273023
0.479709,274535
0.480029,278514
0.480151,280026
0.480471,284007
0.480592,285519
0.480925,289646
0.481046,291158
0.481354,294993
0.481476,296505
0.481796,300486
0.500335,1501
0.500625,5112
0.500747,6630
0.501081,10781
0.501203,12299
0.501522,16267
0.501644,17776
0.501964,21753
0.502395,27113
0.502826,32473
0.502947,33985
0.503267,37966
0.503409,39735
0.503709,43456
0.50383,44968
0.504162,49095
0.504304,50864
0.504593,54453
0.504715,55965
0.505035,59946
0.505156,61458
0.505476,65437
0.505598,66949
0.505918,70930
0.50606,72699
0.506361,76434
0.525363,81633
0.525506,83406
0.525808,87165
0.52593,88683
0.526252,92686
0.526374,94204
0.526708,98355
0.526874,100426
0.527138,103701
0.527259,105210
0.52759,109325
0.527755,111384
0.52802,114669
0.528162,116438
0.528452,120043
0.528573,121555
0.528894,125538
0.529036,127307
0.529337,131042
0.529458,132554
0.529778,136533
0.52992,138302
0.530221,142037
0.530363,143806
0.530664,147541
0.530785,149053
0.531117,153180
0.531238,154692
0.531559,158671
0.53168,160183
0.532012,164310
0.550023,166079
0.550387,169558
0.550529,171331
0.550832,175090
0.550974,176863
0.551265,180474
0.551387,181992
0.551721,186143
0.551843,187661
0.552161,191621
0.552283,193133
0.552615,197260
0.552736,198772
0.553056,202751
0.553198,204520
0.553487,208109
0.553609,209621
0.553929,213602
0.55405,215114
0.55437,219093
0.554492,220605
0.554812,224584
0.554933,226096
0.555254,230075
0.555375,231587
0.555695,235566
0.556137,241057
0.556258,242569
0.556566,246404
0.556688,247916
0.574582,252043
0.574946,253816
0.575234,257405
0.575356,258917
0.575667,262750
0.575788,264262
0.576121,268389
0.576242,269901
0.57655,273736
0.576672,275248
0.57698,279081
0.577101,280593
0.577398,284275
0.577519,285787
0.577837,289746
0.577959,291255
0.578278,295229
0.5784,296741
0.57872,300722
0.578841,302234
0.579162,306215
0.579283,307727
0.579615,311854
0.579737,313366
0.580056,317341
0.580178,318850
0.580497,322825
0.580619,324337
0.580951,328464
0.581072,329976
0.581392,333947
0.586744,335714
0.596744,339303
0.599436,340821
0.599819,344822
0.599941,346342
0.600263,3489
0.600405,5262
0.600707,9004
0.600849,10773
0.601137,14350
0.601258,15864
0.601578,19845
0.60172,21614
0.602021,25349
0.602143,26861
0.602463,30842
0.602584,32354
0.602905,36335
0.603046,38104
0.603347,41839
0.603469,43351
0.603777,47184
0.603919,48953
0.604229,52807
0.604371,54574
0.604671,58297
0.604792,59806
0.605112,63776
0.605253,65545
0.605554,69280
0.605696,71049
0.609045,74784
0.609187,76553
0.619045,80288
0.621141,81804
0.62404,85807
0.624151,87191
0.624706,91046
0.624828,92564
0.625162,96715
0.625304,98488
0.625583,101951
0.625704,103469
0.626038,107620
0.626181,109393
0.626483,113152
0.626605,114670
0.626927,118671
0.627049,120189
0.627371,124190
0.627482,125574
0.627804,129575
0.627946,131348
0.628235,134937
0.628377,136706
0.628666,140295
0.628787,141807
0.629119,145934
0.629241,147446
0.629561,151425
0.629703,153194
0.629992,156783
0.630113,158294
0.631355,162262
0.631507,164162
0.631807,167885
0.641272,169395
0.649097,173546
0.649219,175064
0.649553,179215
0.649675,180733
0.649997,184734
0.650119,186252
0.650428,190105
0.65055,191623
0.650884,195774
0.651027,197547
0.651317,201158
0.65146,202931
0.651762,206690
0.651884,208208
0.652206,212209
0.652348,213982
0.652651,217741
0.652773,219259
0.653107,223410
0.653229,224928
0.653551,228929
0.653673,230447
0.653994,234448
0.654137,236221
0.654439,239980
0.654561,241498
0.654883,245501
0.655026,247274
0.655328,251033
0.655471,252806
0.655763,256433
0.664376,257951
0.673389,262066
0.673511,263575
0.673856,267410
0.673977,268922
0.674297,272893
0.674418,274402
0.674738,278383
0.674859,279895
0.67518,283878
0.675301,285390
0.675619,289344
0.675761,291113
0.676062,294848
0.676183,296360
0.676492,300193
0.676613,301705
0.676933,305686
0.677055,307198
0.677387,311325
0.677508,312837
0.677829,316820
0.67795,318332
0.67827,322313
0.678392,323825
0.6787,327660
0.678822,329174
0.679142,333155
0.679264,334667
0.679572,338500
0.679693,340012
0.680013,343991
0.680155,345760
0.680456,349495
0.68784,351264
0.698486,355021
0.69893,360540
0.699052,362058
0.699374,366061
0.699496,367579
0.699818,371582
0.69996,373355
0.700263,3489
0.700683,8712
0.700825,10485
0.701128,14244
0.70127,16017
0.70156,19628
0.701682,21146
0.702004,25149
0.702147,26922
0.702449,30681
0.702592,32454
0.702905,36347
0.703047,38120
0.70335,41879
0.703492,43652
0.703783,47263
0.703905,48781
0.704239,52932
0.704406,55012
0.704672,58317
0.704794,59835
0.705128,63986
0.70527,65759
0.712642,69518
0.724002,75202
0.724124,76720
0.724458,80871
0.72458,82389
0.724914,86540
0.725056,88313
0.725359,92072
0.725501,93845
0.725804,97604
0.725946,99377
0.726249,103136
0.726371,104654
0.726705,108805
0.726826,110323
0.727161,114474
0.727327,116554
0.727593,119859
0.727715,121377
0.728049,125528
0.728171,127046
0.728493,131049
0.728636,132822
0.728938,136581
0.72908,138350
0.729381,142085
0.729523,143854
0.729824,147589
0.72999,149663
0.730254,152948
0.730376,154460
0.730696,158441
0.735404,160210
0.735693,163790
0.735814,165299
0.748748,169423
0.748869,170935
0.749201,175062
0.749343,176831
0.749644,180566
0.749975,182466
0.750265,186071
0.750386,187583
0.750719,191710
0.75084,193222
0.751172,197349
0.751314,199118
0.751602,202698
0.751723,204207
0.752044,208188
0.752186,209957
0.752476,213562
0.752597,215074
0.752918,219055
0.753039,220567
0.753359,224546
0.75348,226058
0.753789,229893
0.753931,231662
0.754232,235397
0.754374,237166
0.754662,240749
0.754783,242258
0.755103,246235
0.755224,247747
0.755545,251728
0.755666,253240
0.757934,257073
0.758056,258585
0.772854,262730
0.772975,264248
0.773901,268251
0.774023,269769
0.774357,273920
0.774479,275438
0.774801,279441
0.774923,280959
0.775245,284964
0.775387,286737
0.775678,290348
0.7758,291866
0.776122,295869
0.776244,297387
0.776577,301524
0.776699,303042
0.777021,307045
0.777143,308563
0.777477,312714
0.777599,314232
0.777921,318235
0.778063,320008
0.778366,323767
0.778487,325285
0.77881,329288
0.778931,330806
0.779241,334661
0.779363,336172
0.779683,340153
0.779804,341665
0.780125,345646
0.780246,347158
0.780578,351285
0.78072,353054
0.798062,356655
0.798184,358173
0.798518,362324
0.79864,363842
0.798962,367845
0.799083,369363
0.799406,373366
0.799527,374884
0.799849,378887
0.799971,380405
0.800281,3853
0.800403,5371
0.800737,9522
0.800879,11291
0.80118,15026
0.801301,16538
0.801621,20517
0.801743,22031
0.802075,26158
0.802217,27927
0.802518,31662
0.80266,33431
0.80296,37166
0.803102,38935
0.803403,42670
0.803545,44439
0.803846,48174
0.803967,49686
0.80431,53945
0.804452,55714
0.804753,59449
0.804874,60961
0.805195,64942
0.805336,66711
0.822161,70446
0.822327,72511
0.822593,75816
0.822735,77589
0.823026,81200
0.823168,82973
0.82346,86600
0.823582,88118
0.823916,92269
0.824058,94042
0.824361,97801
0.824503,99574
0.824794,103187
0.824936,104960
0.825239,108719
0.825361,110237
0.825683,114238
0.825805,115756
0.826115,119609
0.826236,121127
0.826557,125112
0.826678,126622
0.826998,130601
0.82712,132113
0.82744,136092
0.827582,137861
0.827872,141466
0.827994,142978
0.828302,146811
0.828423,148323
0.828743,152302
0.828865,153814
0.829185,157795
0.829306,159307
0.829625,163263
0.829766,165030
0.830055,168619
0.83794,170388
0.847021,173826
0.847142,175335
0.847807,179316
0.847929,180828
0.848261,184955
0.848382,186467
0.848712,190569
0.848854,192338
0.849144,195929
0.849265,197441
0.849584,201412
0.849706,202921
0.850026,206902
0.850168,208671
0.850456,212254
0.850577,213763
0.850897,217739
0.851019,219251
0.851339,223232
0.85146,224744
0.85179,228843
0.851911,230352
0.85222,234183
0.852341,235695
0.852673,239822
0.852794,241334
0.853115,245317
0.853257,247086
0.853546,250675
0.853667,252187
0.853987,256168
0.854109,257680
0.854429,261661
0.85455,263173
0.854883,267300
0.855004,268812
0.871247,272945
0.871369,274463
0.871691,278466
0.872095,279984
0.872478,283985
0.87262,285758
0.872911,289369
0.873033,290887
0.873343,294742
0.873464,296260
0.873787,300263
0.873908,301781
0.874218,305634
0.87434,307152
0.87465,311009
0.874772,312527
0.875106,316678
0.875228,318196
0.87555,322199
0.875672,323717
0.876006,327868
0.876128,329386
0.87645,333391
0.876572,334909
0.876894,338912
0.877036,340685
0.877327,344296
0.877449,345814
0.877759,349669
0.877881,351189
0.878215,355340
0.878348,356992
0.87867,360993
0.878792,362511
0.879114,366512
0.879236,368032
0.87957,372183
0.8962,377702
0.896322,379220
0.896656,383371
0.896799,385144
0.897077,388607
0.89722,390380
0.897522,394139
0.897664,395912
0.897955,399523
0.898077,401041
0.898411,405192
0.898533,406710
0.898855,410713
0.898977,412231
0.899311,416382
0.899453,418155
0.899745,421782
0.899867,423300
0.900201,2635
0.900343,4408
0.900646,8167
0.900788,9940
0.901091,13699
0.901233,15472
0.901536,19231
0.901678,21004
0.901969,24615
0.902111,26388
0.902402,29997
0.902524,31517
0.902858,35668
0.903,37437
0.903301,41172
0.903422,42684
0.903742,46665
0.903884,48434
0.920348,52169
0.920514,54249
0.92078,57554
0.921345,59072
0.921728,63073
0.92185,64591
0.922184,68742
0.922306,70260
0.922628,74261
0.92275,75779
0.923084,79930
0.92325,82010
0.923516,85315
0.923659,87088
0.923947,90666
0.924113,92740
0.924366,95879
0.924487,97391
0.924807,101370
0.924929,102882
0.925249,106861
0.925391,108630
0.925692,112365
0.925813,113877
0.926121,117710
0.926243,119222
0.926575,123349
0.926717,125118
0.927007,128723
0.927128,130235
0.927437,134068
0.927558,135582
0.92789,139709
0.928032,141478
0.928321,145067
0.928442,146579
0.928763,150560
0.928895,152204
0.929215,156183
0.929336,157695
0.945212,161678
0.945692,163190
0.946074,167169
0.946195,168681
0.946514,172649
0.946636,174159
0.946956,178138
0.947077,179650
0.947407,183752
0.947528,185261
0.947849,189242
0.94797,190754
0.948302,194881
0.948424,196393
0.948732,200223
0.948853,201735
0.949173,205716
0.949295,207228
0.949627,211355
0.949748,212867
0.950069,216848
0.95021,218617
0.950511,222352
0.950633,223864
0.950953,227847
0.951074,229359
0.951383,233192
0.951504,234704
0.951835,238816
0.951956,240328
0.952277,244309
0.952398,245821
0.952718,249802
0.95284,251314
0.95316,255297
0.953282,256809
0.953614,260936
0.953735,262448
0.969451,266451
0.969573,267969
0.97037,271974
0.970492,273492
0.970802,277347
0.970944,279120
0.971233,282709
0.971354,284221
0.971675,288202
0.971796,289714
0.972116,293697
0.972258,295466
0.972537,298925
0.972658,300437
0.972978,304418
0.9731,305930
0.973432,310057
0.973553,311569
0.973862,315402
0.973983,316914
0.974303,320893
0.974445,322662
0.974734,326251
0.974876,328020
0.975165,331609
0.975286,333121
0.975606,337100
0.975748,338869
0.976049,342604
0.976191,344373
0.976492,348108
0.976613,349620
0.976943,353719
0.977064,355229
0.977384,359208
0.977526,360977
0.977827,364712
0.977969,366481
0.986935,370204
0.987077,371973
0.995307,375570
0.995748,381061
0.99587,382573
0.996202,386700
0.996323,388212
0.996655,392339
0.996797,394108
0.997098,397843
0.99724,399612
0.997541,403347
0.997662,404859
0.997982,408840
0.998124,410609
0.998425,414344
0.998567,416113
0.998856,419702
0.998998,421471
0.999288,425076
0.999409,426588
0.999742,430715
0.999863,432227
1.00021,2562
1.00035,4331
1.00065,8066
1.00079,9835
1.00109,13570
1.00123,15339
1.00153,19074
1.00168,20843
1.00198,24578
1.0021,26090
1.00243,30217
1.0026,32291
1.00286,35576
1.003,37345
1.00329,40934
1.00346,43008
1.00906,45762
1.00942,49595
1.01968,51109
1.02006,55110
1.02021,56883
1.0205,60494
1.02062,62012
1.02094,66013
1.02106,67531
1.02138,71532
1.02151,73050
1.02182,77018
1.02195,78528
1.02225,82361
1.02238,83873
1.02271,87972
1.02283,89482
1.02315,93461
1.02327,94973
1.02359,98941
1.02371,100450
1.02404,104565
1.02418,106334
1.02448,110069
1.0246,111581
1.02492,115562
1.02505,117074
1.02537,121053
1.02549,122567
1.02581,126548
1.02593,128060
1.02625,132041
1.02637,133553
1.02669,137532
1.02681,139044
1.02713,143023
1.02725,144535
1.02759,148662
1.02771,150174
1.04432,152369
1.04725,154431
1.04743,156669
1.04773,160428
1.04787,162201
1.04816,165812
1.04829,167330
1.04862,171481
1.04906,177000
1.04921,178773
1.04951,182532
1.04965,184305
1.04994,187918
1.05039,193437
1.05053,195210
1.05082,198821
1.05094,200339
1.05958,204344
1.07279,210120
1.07291,211629
1.07325,215744
1.07337,217253
1.0737,221368
1.07386,223427
1.07413,226712
1.07427,228481
1.07456,232070
1.07473,234144
1.07498,237283
1.07512,239052
1.07541,242641
1.07553,244153
1.07585,248132
1.07597,249644
1.07629,253623
1.07641,255135
1.09699,259114
1.09713,260887
1.09744,264646
1.09757,266298
1.09789,270299
1.09801,271817
1.09833,275818
1.09848,277591
1.09876,281070
1.09888,282588
1.0992,286593
