Time,Wnd
2.22549,4380
2.35171,5840
2.46,7300
2.46613,8760
2.47998,10220
2.50171,11680
2.66254,13140
2.69283,14600
2.69914,16060
2.70717,17520
2.71875,18980
2.7414,20440
2.76227,21900
2.78322,23360
2.9221,24820
3.00994,26280
3.02194,27740
3.02833,29200
3.03643,30660
3.04277,32120
3.04891,33580
3.05547,35040
3.0632,36500
3.07141,37960
3.09152,39420
3.11102,40880
3.14086,42340
3.16347,43800
3.19456,45260
3.21221,46720
3.22226,48180
3.23334,49640
3.27645,51100
3.30875,52560
3.33603,25385
3.35488,25061
3.35525,24966
3.36359,24096
3.37412,24649
3.37598,24451
3.38881,24480
3.39676,23893
3.41183,23917
3.42212,23821
3.42885,23112
3.43906,23491
3.44289,23308
3.46204,23439
3.47475,23118
3.48498,22568
3.49794,21377
3.5022,20853
3.50384,20626
3.51302,19717
3.51729,19192
3.52949,19200
3.53586,18471
3.53624,18434
3.54372,17606
3.54986,17727
3.56163,17847
3.56777,17966
3.58169,18084
3.58298,14771
3.59584,14915
3.60399,15057
3.62003,15198
3.62617,15338
3.65066,15476
3.66725,15613
3.72501,15749
3.74801,15884
3.79286,16018
3.81748,16151
3.82364,16282
3.83407,16412
3.84025,16541
3.84663,16669
3.85959,16796
3.87391,16922
3.88006,17047
3.91862,17172
3.92477,17296
3.94421,17419
3.95152,17541
3.95803,17662
3.96619,17782
3.97233,17901
3.97848,18020
3.99215,18138
4.08019,18255
4.10309,18371
4.13481,18487
4.15543,18602
4.17058,18716
4.18534,18829
4.2233,18942
4.22962,19054
4.24426,19165
4.25083,19276
4.26003,19386
4.26615,19495
4.27763,19604
4.28966,19712
4.30883,19820
4.32393,19927
4.40217,20033
4.41478,20139
4.42093,20244
4.43772,20349
4.46799,20453
4.50871,20557
4.55186,20660
4.61319,20763
4.65146,20865
4.67333,20967
4.69214,21068
4.70486,21169
4.74495,21269
4.75486,21369
4.79652,21468
4.8224,21567
4.83745,21665
4.86131,21763
4.87381,21860
4.91237,21957
4.91852,22054
4.93415,22150
4.94216,22246
4.95206,22341
4.96395,22436
4.97298,22531
4.97912,22625
4.99797,22719
5.01028,22812
5.03485,22905
5.05107,22998
5.06899,23090
5.08208,23182
5.11314,23273
5.12223,23364
5.13135,23455
5.16008,23545
5.17566,23635
5.18223,23725
5.25817,23814
5.32199,23903
5.33116,23992
5.34269,24080
5.37664,24168
5.42991,24256
5.44629,24343
5.47079,24430
5.4864,24517
5.51119,24603
5.5223,24689
5.53152,24775
5.54171,24861
5.58053,24946
5.58689,25031
5.64183,25116
5.67185,25200
5.68434,25284
5.72405,25368
5.73963,25452
5.74598,25535
5.76132,25618
5.76732,25701
5.7803,25783
5.79244,25865
5.80103,25947
5.81609,26029
5.8477,26110
5.8591,26191
5.87837,26272
5.89125,26353
5.90936,26433
5.93052,26513
5.94837,26593
5.95451,26673
5.96348,26752
5.97598,26831
5.99893,26910
6.02142,26989
6.04693,27067
6.09144,27145
6.12233,27223
6.18368,27301
6.19397,27379
6.22076,27456
6.22733,27533
6.23937,27610
6.2654,27687
6.28776,27763
6.31323,27839
6.37482,27915
6.4041,27991
6.42047,28067
6.43326,28142
6.44291,28217
6.44905,28292
6.46657,28367
6.47409,28442
6.54406,28516
6.5513,28590
6.57474,28664
6.58086,28738
6.60527,28812
6.61775,28885
6.65807,28958
6.66431,29031
6.67381,29104
6.68596,29177
6.69822,29250
6.70436,29322
6.71961,29394
6.7353,29466
6.76608,29538
6.78132,29610
6.80431,29681
6.81682,29752
6.82611,29823
6.84796,29894
6.86691,29965
6.87923,30036
6.89451,30106
6.90065,30176
6.91668,30246
6.93325,30316
6.96075,30386
7.00621,30456
7.06585,30525
7.07251,30594
7.16759,30663
7.18328,30732
7.21069,30801
7.22002,30870
7.28104,30939
7.302,31007
7.31712,31075
7.32348,31143
7.35254,31211
7.38562,31279
7.44244,31347
7.45077,31415
7.46158,31482
7.47362,31549
7.5382,31616
7.55476,31683
7.58188,31750
7.60364,15507
7.61925,15498
7.61972,15381
7.63475,15519
7.64982,15656
7.66545,15792
7.67774,15926
7.68652,16059
7.70415,16191
7.71137,16322
7.71783,8886
7.73055,8894
7.74835,9133
7.77011,9366
7.79401,9593
7.80629,9815
7.84006,10032
7.84622,10244
7.86147,10452
7.86193,5720
7.89279,6092
7.91609,6441
7.92273,6771
7.92909,7085
7.9481,7385
7.96082,7673
7.98092,7950
7.99925,8218
8.02167,8477
8.05296,8728
8.07198,8972
8.09458,9209
8.10215,9440
8.26323,9665
8.28084,9885
8.31605,10100
8.32856,10311
8.33968,10517
8.43905,10719
8.49485,10917
8.51011,11112
8.54784,11303
8.55564,11491
8.56565,11676
8.57878,11858
8.60289,12037
8.61892,12214
8.65025,12388
8.66606,12560
8.67545,12729
8.68774,12896
8.71925,13061
8.75716,13224
8.80293,13385
8.82917,13544
8.93173,13701
8.95758,13856
9.09455,14009
9.11782,14161
9.13055,14311
9.15432,14459
9.20986,14606
9.2219,14751
9.23145,14895
9.24768,15038
9.26327,15179
9.27382,15319
9.29544,15458
9.31153,15595
9.3489,15731
9.36401,15866
9.37959,16000
9.39441,16133
9.4114,16265
9.41799,16396
9.42727,16526
9.44757,16654
9.48368,16781
9.53503,16908
9.54831,17034
9.56768,17159
9.58508,17283
9.72388,17406
9.74855,17528
9.75469,17649
9.77011,17769
9.78207,17888
9.80887,18007
9.82159,18125
9.86097,18242
9.87329,18358
9.89252,18474
9.90829,18589
9.91725,18703
9.92953,18816
9.94547,18929
9.95534,19041
9.97125,19152
9.98646,19263
10.0452,19373
10.0709,19483
10.0856,19592
10.0949,19700
10.1099,19808
10.1265,19915
10.1323,20022
10.156,20128
10.192,20233
10.2457,20338
10.3446,20442
10.3773,20546
10.4246,20649
10.6132,20752
10.6674,20854
10.6801,20956
10.6953,21057
10.7054,21158
10.7292,21258
10.8128,21358
10.8281,21457
10.8747,21556
10.889,21654
10.9047,21752
10.9111,21849
10.9352,21946
10.9515,22043
10.9668,22139
10.9729,22235
10.9869,22330
10.9976,22425
11.0213,22520
11.0368,22614
11.0527,22708
11.0839,22801
11.1129,22894
11.1193,22987
11.1444,23079
11.1611,23171
11.1741,23262
11.1861,23353
11.1953,23444
11.2049,23534
11.2391,23624
11.2694,23714
11.3558,23803
11.4283,23892
11.4545,23981
11.4907,24069
11.5755,24157
11.604,24245
11.62,24332
11.6584,24419
11.6817,24506
11.704,24592
11.7199,24678
11.7276,24764
11.7381,24850
11.8065,24935
11.8688,25020
11.8836,25105
11.8929,25189
11.9052,25273
11.9203,25357
11.9365,25441
11.9541,25524
11.9605,25607
11.9691,25690
11.9814,25772
12.0677,25854
12.0891,25936
12.1048,26018
12.1199,26099
12.1351,26180
12.1423,26261
12.1539,26342
12.1744,26422
12.1899,26502
12.2178,26582
12.2313,26662
12.2434,26741
12.2926,26820
12.3138,26899
12.3527,26978
12.403,27057
12.436,27135
12.4575,27213
12.4805,27291
12.5569,27369
12.6036,27446
12.6339,27523
12.6497,27600
12.6563,27677
12.689,27754
12.7166,27830
12.7239,13787
12.7244,13775
12.7249,13766
12.7325,13920
12.7408,12073
12.8606,12249
12.8761,12423
12.8906,10589
12.9063,10429
12.9251,9323
12.9256,9295
12.9261,9268
12.9266,9256
12.9398,9486
12.9695,9710
12.9758,9929
12.998,10143
13.0069,10353
13.0633,10558
13.1067,10759
13.1388,10957
13.1495,11151
13.1561,11342
13.1625,11529
13.2209,11713
13.2533,11894
13.2697,12073
13.2919,12249
13.3709,12423
13.3771,12594
13.3914,12763
13.3977,12930
13.4084,13094
13.4148,13256
13.5135,13416
13.5415,13574
13.5765,13731
13.7028,13886
13.7798,14039
13.7921,14190
13.8185,14340
13.8408,14488
13.9194,14635
13.9354,14780
13.9512,14924
13.9576,15066
13.9703,15207
13.9777,15347
13.9873,15485
13.9985,15622
14.0563,15758
14.097,15893
14.1032,16027
14.1177,16160
14.1239,16291
14.1441,16421
14.1623,16550
14.2702,16678
14.2927,16805
14.3054,16931
14.3113,17056
14.3242,17180
14.3447,17304
14.4544,17427
14.4605,17549
14.4916,17670
14.506,17790
14.6005,17909
14.6128,18028
14.6288,18146
14.6352,18263
14.6466,18379
14.6628,18494
14.6751,18609
14.7014,18723
14.7169,18836
14.773,18949
14.7853,19061
14.8041,19172
14.8161,19283
14.8249,19393
14.8353,19502
14.8441,19611
14.8524,19719
14.8617,19827
14.8773,19934
14.9828,20040
15.0135,20146
15.0477,20251
15.1708,20356
15.2007,20460
15.213,20564
15.2771,20667
15.3983,20770
15.4423,20872
15.4668,20974
15.4975,21075
15.5738,21176
15.5972,21276
15.6273,21376
15.6393,21475
15.6481,21574
15.6543,21672
15.6667,21770
15.6773,21867
15.689,21964
15.7014,22061
15.7789,22157
15.7863,22253
15.8029,22348
15.8165,22443
15.835,22537
15.8492,22631
15.8586,22725
15.8652,22818
15.8761,22911
15.8884,23004
15.8973,23096
15.9119,23188
16.003,23279
16.0182,23370
16.0385,23461
16.0492,23551
16.078,23641
16.0936,23731
16.2712,23820
16.3009,23909
16.3168,23998
16.4826,24086
16.5311,24174
16.5527,24262
16.574,24349
16.5804,24436
16.5912,24523
16.6275,24609
16.6739,24695
16.7044,24781
16.7173,24867
16.7351,24952
16.7485,25037
16.7667,25122
16.779,25206
16.7901,25290
16.7977,25374
16.8131,25458
16.8193,25541
16.8284,25624
16.8391,25707
16.853,25789
16.8602,25871
16.9301,25953
16.9541,26035
16.9698,26116
16.9821,26197
16.9995,26278
17.0148,26359
17.027,26439
17.0331,26519
17.0456,26599
17.0522,26679
17.0672,26758
17.0734,26837
17.088,26916
17.0942,26995
17.1483,27073
17.1759,27151
17.2099,27229
17.2312,27307
17.2463,27385
17.2588,27462
17.3107,27539
17.3281,27616
17.3599,27693
17.3827,27769
17.4177,27845
17.4425,27921
17.4561,27997
17.4717,28073
17.481,28148
17.4903,28223
17.5083,28298
17.5279,28373
17.5401,28448
17.5613,28522
17.5727,28596
17.582,28670
17.6174,28744
17.6295,28818
17.644,28891
17.6538,28964
17.6692,29037
17.6756,29110
17.6843,29183
17.6966,29256
17.7056,29328
17.7135,29400
17.7234,29472
17.7357,29544
17.7589,29616
17.7698,29687
17.7789,29758
17.7908,29829
17.8159,29900
17.8284,29971
17.8374,30042
17.8513,30112
17.8747,30182
17.89,30252
17.9206,30322
17.9359,30392
17.9921,30462
18.0228,30531
18.038,30600
18.0508,30669
18.0686,30738
18.1074,30807
18.1876,30876
18.2022,30945
18.2283,31013
18.2891,31081
18.3076,31149
18.3199,31217
18.3288,31285
18.3439,31353
18.359,31420
18.3792,31487
18.3856,31554
18.3984,31621
18.4143,31688
18.4562,31755
18.4667,31822
18.4847,31888
18.5166,31954
18.5244,32020
18.5338,32086
18.5422,32152
18.5574,32218
18.5727,32284
18.5827,32350
18.5977,32415
18.609,32480
18.615,32545
18.6279,32610
18.6437,32675
18.6597,32740
18.6659,32805
18.6809,32869
18.6963,32933
18.7111,32997
18.7256,33061
18.7415,33125
18.7533,33189
18.7639,33253
18.7718,33317
18.7816,33380
18.8019,33443
18.8117,33506
18.818,33569
18.8353,33632
18.8443,33695
18.863,33758
18.8941,33821
18.9154,33884
18.9464,33946
18.9778,34008
19.024,34070
19.0762,34132
19.0877,34194
19.0943,34256
19.1035,34318
19.2052,34380
19.2852,34442
19.298,34503
19.3159,34564
19.3374,34625
19.3435,34686
19.3528,34747
19.365,34808
19.3992,34869
19.414,34930
19.4359,34991
19.4522,35051
19.4921,35111
19.4982,16425
19.4987,16330
19.5135,16460
19.5212,16589
19.5379,16717
19.5529,16844
19.5675,14719
19.5829,13989
19.5918,14141
19.5982,12295
19.6072,12468
19.6136,12638
19.6222,12806
19.6374,12972
19.6523,13136
19.662,13298
19.6783,13458
19.691,13616
19.7175,13772
19.7237,13926
19.7382,14079
19.756,14230
19.7668,14379
19.7859,14527
19.8221,14673
19.8408,14818
19.8531,14961
19.8595,15103
19.872,15244
19.8845,15383
19.8907,15521
19.8968,15658
19.9093,15794
19.9157,15928
19.9303,16061
19.986,16193
