Time,Sent
0.0617946,406
0.0619175,407
0.0620404,408
0.0621633,409
0.0622862,410
0.0624133,411
0.0625361,412
0.0626589,413
0.0627817,414
0.0629046,415
0.0630274,416
0.0631503,417
0.0632732,418
0.0633961,419
0.063519,420
0.0636418,421
0.0637647,422
0.0638875,423
0.0640103,424
0.0641331,425
0.064256,426
0.0643789,427
0.0645018,428
0.0646246,429
0.0647475,430
0.0648704,431
0.0649933,432
0.0651162,433
0.0652433,434
0.0653662,435
0.065489,436
0.0656119,437
0.0657348,438
0.0658577,439
0.0659806,440
0.0661034,441
0.0662263,442
0.0663492,443
0.0664721,444
0.066595,445
0.0667178,446
0.0668407,447
0.0669636,448
0.0670865,449
0.0672094,450
0.0673322,451
0.0674551,452
0.067578,453
0.0677009,454
0.0678238,455
0.0679466,456
0.0680695,457
0.0681924,458
0.0683153,459
0.0684382,460
0.068561,461
0.0686839,462
0.0688068,463
0.0689297,464
0.0690526,465
0.0691797,466
0.0693025,467
0.0694253,468
0.0695481,469
0.0696709,470
0.0697937,471
0.0699165,472
0.0700393,473
0.0701622,474
0.070285,475
0.0704079,476
0.0705308,477
0.0706537,478
0.0707766,479
0.0708994,480
0.0710223,481
0.0711452,482
0.0712681,483
0.071391,484
0.0715138,485
0.0716367,486
0.0717596,487
0.0718825,488
0.0720054,489
0.0721282,490
0.0722554,491
0.0723782,492
0.0725011,493
0.072624,494
0.0727469,495
0.0728698,496
0.0729926,497
0.0731155,498
0.0732384,499
0.0733613,500
0.0734842,501
0.073607,502
0.0737299,503
0.0738528,504
0.0739757,505
0.0740986,506
0.0742214,507
0.0743443,508
0.0744672,509
0.0745901,510
0.0747172,511
0.07484,512
0.0749628,513
0.0750856,514
0.0752084,515
0.0753313,516
0.0754542,517
0.075577,518
0.0756999,519
0.0758228,520
0.0759457,521
0.0760686,522
0.0761914,523
0.0763143,524
0.0764371,525
0.0765599,526
0.0766828,527
0.0768057,528
0.0769286,529
0.0770514,530
0.0771743,531
0.0772972,532
0.0774201,533
0.077543,534
0.0776701,535
0.077793,536
0.0779158,537
0.0780387,538
0.0781616,539
0.0782845,540
0.0784074,541
0.0785302,542
0.0786531,543
0.078776,544
0.0788989,545
0.0790218,546
0.0791446,547
0.0792675,548
0.0793904,549
0.0795133,550
0.0796362,551
0.079759,552
0.0798819,553
0.0800048,554
0.0801277,555
0.0802506,556
0.0803734,557
0.0804962,558
0.080619,559
0.0807418,560
0.0808647,561
0.0809875,562
0.0811103,563
0.0812331,564
0.0813602,565
0.081483,566
0.0816059,567
0.0817288,568
0.0818516,569
0.0819744,570
0.0820973,571
0.0822202,572
0.082343,573
0.0824659,574
0.0825888,575
0.0827117,576
0.0828346,577
0.0829574,578
0.0830803,579
0.0832032,580
0.0833261,581
0.083449,582
0.0835718,583
0.0836947,584
0.0838176,585
0.0839405,586
0.0840634,587
0.0841862,588
0.0843091,589
0.084432,590
0.0845549,591
0.084682,592
0.0848049,593
0.0849278,594
0.0850506,595
0.0851735,596
0.0852964,597
0.0854193,598
0.0855422,599
0.085665,600
0.0857879,601
0.0859108,602
0.0860337,603
0.0861566,604
0.0862794,605
0.0864023,606
0.0865252,607
0.0866481,608
0.086771,609
0.0868938,610
0.0870167,611
0.0871438,612
0.0872666,613
0.0873894,614
0.0875122,615
0.0876351,616
0.087758,617
0.0878809,618
0.0880038,619
0.0881266,620
0.0882495,621
0.0883724,622
0.0884953,623
0.0886182,624
0.088741,625
0.0888639,626
0.0889868,627
0.0891097,628
0.0892326,629
0.0893554,630
0.0894783,631
0.0896012,632
0.0897241,633
0.089847,634
0.0899698,635
0.090097,636
0.0902198,637
0.0903427,638
0.0904656,639
0.0905885,640
0.0907114,641
