Time,Wnd
0.012022,4380
0.0120243,5840
0.0180295,7300
0.0180336,8760
0.0180377,10220
0.0240384,11680
0.0240408,13140
0.0240449,14600
0.024049,16060
0.0240531,17520
0.0240572,18980
0.0300474,20440
0.0300498,21900
0.0300539,23360
0.030058,24820
0.0300621,26280
0.0300662,27740
0.0300687,29200
0.0300728,30660
0.0300769,32120
0.030081,33580
0.0300852,35040
0.0300893,36500
0.0360564,37960
0.0360588,39420
0.0360629,40880
0.036067,42340
0.0360711,43800
0.0360752,45260
0.0360777,46720
0.0360818,48180
0.0360859,49640
0.03609,51100
0.0360941,52560
0.0360982,54020
0.0361006,55480
0.0361047,56940
0.0361088,58400
0.0361129,59860
0.036117,61320
0.0361195,62780
0.0361236,64240
0.0361277,65700
0.0361318,67160
0.036136,68620
0.0361401,70080
0.0361426,71540
0.0420654,73000
0.0420678,74460
0.0420719,75920
0.042076,77380
0.0420801,78840
0.0420842,80300
0.0420867,81760
0.0420908,83220
0.0420949,84680
0.042099,86140
0.0421031,87600
0.0421072,89060
0.0421096,90520
0.0421138,91980
0.0421179,93440
0.042122,94900
0.0421261,96360
0.0421286,97820
0.0421327,99280
0.0421368,100740
0.0421409,102200
0.042145,103660
0.0421492,105120
0.0421516,106580
0.0421557,108040
0.0421598,109500
0.0421639,110960
0.042168,112420
0.0421704,113880
0.0421746,115340
0.0421786,116800
0.0421827,118260
0.0421868,119720
0.042191,121180
0.0421934,122640
0.0421975,124100
0.0422017,125560
0.0422058,127020
0.0422099,128480
0.0422123,129940
0.0422165,131400
0.0422205,132860
0.0422247,134320
0.0422288,135780
0.0422329,137240
0.0422353,138700
0.0422394,140160
0.0422435,141620
0.0480744,143080
0.0480768,144540
0.0480809,146000
0.0480851,147460
0.0480891,148920
0.0480933,150380
0.0480958,151840
0.0480999,153300
0.048104,154760
0.0481081,156220
0.0481122,157680
0.0481163,159140
0.0481187,160600
0.0481228,162060
0.0481271,163520
0.0481311,164980
0.0481352,166440
0.0481377,167900
0.0481418,169360
0.0481459,170820
0.04815,172280
0.0481541,173740
0.0481582,175200
0.0481606,176660
0.0481647,178120
0.0481689,179580
0.0481729,181040
0.048177,182500
0.0481812,183960
0.0481837,185420
0.0481878,186880
0.0481919,188340
0.048196,189800
0.0482001,191260
0.0482025,192720
0.0482067,194180
0.0482109,195640
0.0482149,197100
0.048219,198560
0.0482231,200020
0.0482256,201480
0.0482297,202940
0.0482338,204400
0.0482379,205860
0.048242,207320
0.0482445,208780
0.0482487,210240
0.0482527,211700
0.0482568,213160
0.0482609,214620
0.048265,216080
0.0482675,217540
0.0482716,219000
0.0482757,220460
0.0482798,221920
0.0482839,223380
0.0482864,224840
0.0482905,226300
0.0482946,227760
0.0482987,229220
0.0483028,230680
0.0483069,232140
0.0483094,233600
0.0483135,235060
0.0483176,236520
0.0483217,237980
0.0483258,239440
0.0483299,240900
0.0483325,242360
0.0483365,243820
0.0483406,245280
0.0483448,246740
0.0483489,248200
0.0483513,249660
0.0483554,251120
0.0483595,252580
0.0483636,254040
0.0483677,255500
0.0483718,256960
0.0483743,258420
0.0483785,259880
0.0483826,261340
0.0483867,262800
0.0483908,264260
0.0483932,265720
0.0483973,267180
0.0484015,268640
0.0484056,270100
0.0484097,271560
0.0484138,273020
0.0484163,274480
0.0484204,275940
0.0484245,277400
0.0484286,278860
0.0484327,280320
0.0484351,281780
0.0540834,283240
0.0540858,284700
0.0540899,286160
0.054094,287620
0.0540981,289080
0.0541023,290540
0.0541048,292000
0.0541089,293460
0.054113,294920
0.0541171,296380
0.0541212,297840
0.0541253,299300
0.0541278,300760
0.0541319,302220
0.054136,303680
0.0541401,305140
0.0541443,306600
0.0541483,308060
0.0541508,309520
0.0541549,310980
0.054159,312440
0.0541631,313900
0.0541672,315360
0.0541697,316820
0.0541738,318280
0.0541779,319740
0.054182,321200
0.0541861,322660
0.0541903,324120
0.0541927,325580
0.0541969,327040
0.054201,328500
0.0542051,329960
0.0542092,331420
0.0542117,332880
0.0542158,334340
0.0542199,335800
0.054224,337260
0.0542281,338720
0.0542322,340180
0.0542346,341640
0.0542387,343100
0.0542428,344560
0.0542469,346020
0.054251,347480
0.0542535,348940
0.0542576,350400
0.0542617,351860
0.0542659,353320
0.0542699,354780
0.0542741,356240
0.0542765,357700
0.0542807,359160
0.0542848,360620
0.0542889,362080
0.054293,363540
0.0542971,365000
0.0542996,366460
0.0543037,367920
0.0543079,369380
0.0543119,370840
0.054316,372300
0.0543185,373760
0.0543226,375220
0.0543267,376680
0.0543308,378140
0.0543349,379600
0.054339,381060
0.0543414,382520
0.0543455,383980
0.0543497,385440
0.0543539,386900
0.054358,388360
0.0543605,389820
0.0543646,391280
0.0543687,392740
0.0543728,394200
0.0543769,395660
0.054381,397120
0.0543835,398580
0.0543875,400040
0.0543917,401500
0.0543957,402960
0.0543998,404420
0.0544023,405880
0.0544064,407340
0.0544105,408800
0.0544146,410260
0.0544187,411720
0.0544228,413180
0.0544253,414640
0.0544295,416100
0.0544337,417560
0.0544377,419020
0.0544418,420480
0.054446,421940
0.0544484,423400
0.0544525,424860
0.0544566,426320
0.0544607,427780
0.0544648,429240
0.0544673,430700
0.0544714,432160
0.0544756,433620
0.0544796,435080
0.0544837,436540
0.0544878,438000
0.0544902,439460
0.0544943,440920
0.0544984,442380
0.0545026,443840
0.0545067,445300
0.0545092,446760
0.0545134,448220
0.0545176,449680
0.0545216,451140
0.0545257,452600
0.0545298,454060
0.0545322,455520
0.0545364,456980
0.0545405,458440
0.0545446,459900
0.0545487,461360
0.0545528,462820
0.0545552,464280
0.0545594,465740
0.0545634,467200
0.0545675,468660
0.0545716,470120
0.0545741,471580
0.0545782,473040
0.0545824,474500
0.0545865,475960
0.0545906,477420
0.0545947,478880
0.0545973,480340
0.0546013,481800
0.0546054,483260
0.0546095,484720
0.0546137,486180
0.0546161,487640
0.0546202,489100
0.0546243,490560
0.0546284,492020
0.0546325,493480
0.0546366,494940
0.0546391,496400
0.0546432,497860
0.0546473,499320
0.0546514,500780
0.0546555,502240
0.0546597,503700
0.0546621,505160
0.0546662,506620
0.0546703,508080
0.0546744,509540
0.0546785,511000
0.0546811,512460
0.0546852,513920
0.0546893,515380
0.0546934,516840
0.0546975,518300
0.0547016,519760
0.054704,521220
0.0547081,522680
0.0547122,524140
0.0547163,525600
0.0547204,527060
0.054723,528520
0.054727,529980
0.0547311,531440
0.0547353,532900
0.0547394,534360
0.0547435,535820
0.054746,537280
0.0547501,538740
0.0547542,540200
0.0547583,541660
0.0547624,543120
0.0547666,544580
0.054769,546040
0.0547731,547500
0.0547772,548960
0.0547813,550420
0.0547854,551880
0.0547879,553340
0.054792,554800
0.0547961,556260
0.0548002,557720
0.0548043,559180
0.0548085,560640
0.0600924,562100
0.0600948,563560
0.0600989,565020
0.0601031,566480
0.0601072,567940
0.0601113,569400
0.0601137,570860
0.0601178,572320
0.0601219,573780
0.0601261,575240
0.0601303,576700
0.0601343,578160
0.0601368,579620
0.0601409,581080
0.060145,582540
0.0601491,584000
0.0601532,585460
0.0601556,586920
0.0601597,588380
0.0601639,589840
0.060168,591300
0.0601722,592760
0.0601762,594220
0.0601787,595680
0.0601828,597140
0.0601869,598600
0.060191,600060
0.0601951,601520
0.0601992,602980
0.0602017,604440
0.0602058,605900
0.0602099,607360
0.0602141,608820
0.0602182,610280
0.0602206,611740
0.0602247,613200
0.0602288,614660
0.0602329,616120
0.060237,617580
0.0602412,619040
0.0602437,620500
0.0602478,621960
0.060252,623420
0.060256,624880
0.0602601,626340
0.0602625,627800
0.0602666,629260
0.0602707,630720
0.0602749,632180
0.060279,633640
0.0602831,635100
0.0602855,636560
0.0602896,638020
0.0602938,639480
0.0602979,640940
0.060302,642400
0.0603061,643860
0.0603086,645320
0.0603127,646780
0.0603168,648240
0.060321,649700
0.0603251,651160
0.0603275,652620
0.0603316,654080
0.0603358,655540
0.0603398,657000
0.0603439,658460
0.060348,659920
0.0603505,661380
0.0603546,662840
0.0603587,664300
0.0603628,665760
0.0603669,667220
0.0603694,668680
0.0603735,670140
0.0603776,671600
0.0603817,673060
0.0603858,674520
0.06039,675980
0.0603924,677440
0.0603966,678900
0.0604007,680360
0.0604048,681820
0.0604089,683280
0.060413,684740
0.0604155,686200
0.0604196,687660
0.0604237,689120
0.0604278,690580
0.0604319,692040
0.0604343,693500
0.0604384,694960
0.0604425,696420
0.0604466,697880
0.0604507,699340
0.0604548,700800
0.0604574,702260
0.0604616,703720
0.0604656,705180
0.0604697,706640
0.0604739,708100
0.0604763,709560
0.0604804,711020
0.0604845,712480
0.0604886,713940
0.0604927,715400
0.0604968,716860
0.0604993,718320
0.0605035,719780
0.0605075,721240
0.0605116,722700
0.0605157,724160
0.0605182,725620
0.0605223,727080
0.0605264,728540
0.0605305,730000
0.0605346,731460
0.0605388,732920
0.0605412,734380
0.0605455,735840
0.0605495,737300
0.0605536,738760
0.0605577,740220
0.0605618,741680
0.0605643,743140
0.0605684,744600
0.0605725,746060
0.0605766,747520
0.0605807,748980
0.0605832,750440
0.0605872,751900
0.0605913,753360
0.0605955,754820
0.0605996,756280
0.0606037,757740
0.0606061,759200
0.0606102,760660
0.0606143,762120
0.0606184,763580
0.0606226,765040
0.0606251,766500
0.0606293,767960
0.0606334,769420
0.0606375,770880
0.0606416,772340
0.0606457,773800
0.0606481,775260
0.0606522,776720
0.0606563,778180
0.0606604,779640
0.0606645,781100
0.0606687,782560
0.0606711,784020
0.0606752,785480
0.0606793,786940
0.0606834,788400
0.0606875,789860
0.06069,791320
0.0606941,792780
0.0606983,794240
0.0607023,795700
0.0607065,797160
0.0607107,798620
0.0607131,800080
0.0607172,801540
0.0607213,803000
0.0607254,804460
0.0607295,805920
0.060732,807380
0.0607361,808840
0.0607402,810300
0.0607443,811760
0.0607484,813220
0.0607525,814680
0.0607549,816140
0.060759,817600
0.0607631,819060
0.0607672,820520
0.0607713,821980
0.0607738,823440
0.0607779,824900
0.0607821,826360
0.0607862,827820
0.0607904,829280
0.0607945,830740
0.0607969,832200
0.060801,833660
0.0608051,835120
0.0608092,836580
0.0608134,838040
0.0608174,839500
0.0608199,840960
0.060824,842420
0.0608281,843880
0.0608322,845340
0.0608364,846800
0.0608388,848260
0.0608429,849720
0.060847,851180
0.0608512,852640
0.0608553,854100
0.0608594,855560
0.0608618,857020
0.0608659,858480
0.06087,859940
0.0608742,861400
0.0608784,862860
0.0608824,864320
0.0608849,865780
0.060889,867240
0.0608931,868700
0.0608972,870160
0.0609013,871620
0.0609037,873080
0.0609078,874540
0.0609119,876000
0.0609161,877460
0.0609202,878920
0.0609243,880380
0.0609267,881840
0.0609308,883300
0.060935,884760
0.0609391,886220
0.0609432,887680
0.0609457,889140
0.0609498,890600
0.0609539,892060
0.0609581,893520
0.0609622,894980
0.0609663,896440
0.0609687,897900
0.0609728,899360
0.0609769,900820
0.060981,902280
0.0609851,903740
0.0609876,905200
0.0609917,906660
0.0609958,908120
0.061,909580
0.0610041,911040
0.0610082,912500
0.0610106,913960
0.0610147,915420
0.0610188,916880
0.0610229,918340
0.061027,919800
0.0610312,921260
0.0610336,922720
0.0610377,924180
0.061042,925640
0.061046,927100
0.0610501,928560
0.0610526,930020
0.0610567,931480
0.0610608,932940
0.0610649,934400
0.061069,935860
0.0610731,937320
0.0610755,938780
0.0610796,940240
0.0610838,941700
0.0610879,943160
0.061092,944620
0.0610945,946080
0.0610986,947540
0.0611027,949000
0.0611068,950460
0.0611109,951920
0.061115,953380
0.0611176,954840
0.0611216,956300
0.0611258,957760
0.0611298,959220
0.0611339,960680
0.0611364,962140
0.0611405,963600
0.0611446,965060
0.0611487,966520
0.0611528,967980
0.061157,969440
0.0611595,970900
0.0611636,972360
0.0611677,973820
0.0611718,975280
0.0611759,976740
0.06118,978200
0.0611824,979660
0.0611865,981120
0.0611906,982580
0.0611947,984040
0.0611989,985500
0.0612014,986960
0.0612055,988420
0.0612096,989880
0.0612137,991340
0.0612178,992800
0.0612219,994260
0.0612243,995720
0.0612284,997180
0.0612325,998640
0.0612367,1000100
