0.100007, 82056
0.200094, 174632
0.300291, 174632
0.404639, 156748
0.50479, 156748
0.604857, 156748
0.705008, 156748
0.805159, 156748
0.90531, 156748
1.00534, 156748
1.10536, 156748
1.2054, 165164
1.3054, 197776
1.40541, 226180
1.50541, 272468
1.60541, 318756
1.70542, 357680
1.80542, 416592
1.90542, 467088
2.00543, 540728
2.10543, 598588
2.20543, 662760
2.30551, 779532
2.40553, 937332
2.50558, 1110912
2.60558, 1269764
2.70559, 1442292
2.80559, 1587468
2.90559, 1741060
3.0056, 1903068
3.1056, 2030360
3.2056, 2207096
3.30561, 2344908
3.40561, 2485876
3.50562, 2618428
3.60562, 2633156
3.70562, 2656300
3.80563, 2689964
3.90563, 2724680
4.00563, 2766760
4.10564, 2817256
4.20564, 2863544
4.30564, 2921404
4.40565, 2974004
4.50565, 3031864
4.60565, 3091828
4.70573, 3129700
4.80577, 3148636
4.90581, 3177040
5.00582, 3214912
5.10582, 3263304
5.20582, 3311696
5.30583, 3365348
5.40583, 3428468
5.50583, 3487380
5.60584, 3557864
5.70584, 3620984
5.80584, 3687260
5.90585, 3758796
6.00588, 3916596
6.10592, 4090176
6.20592, 4249028
6.30592, 4421556
6.40593, 4566732
6.50593, 4720324
6.60594, 4882332
6.70594, 5052756
6.80594, 5186360
6.90595, 5324172
7.00595, 5506168
7.10595, 5660812
7.20596, 5862796
7.30596, 6077404
7.40596, 6298324
7.50597, 6471904
7.60597, 6703344
7.70597, 6883236
7.80598, 7111520
7.90598, 7322972
8.00598, 7519696
8.10599, 7786904
8.20599, 8044644
8.306, 8273980
8.406, 8550656
8.506, 8787356
8.60601, 9015640
8.70601, 9246028
8.80605, 9409088
8.90609, 9425920
9.0061, 9451168
9.1061, 9486936
9.2061, 9533224
9.30611, 9579512
9.40611, 9632112
9.50611, 9693128
9.60612, 9744676
9.70612, 9820420
9.80612, 9880384
9.90613, 9945608
