0.100007, 75744
0.200094, 178840
0.300291, 193568
0.404639, 183048
0.50479, 206192
0.604857, 245116
0.705008, 299820
0.805159, 372408
0.90531, 459724
1.00534, 568080
1.10536, 690112
1.2054, 819508
1.3054, 962580
1.40541, 1078300
1.50541, 1230840
1.60541, 1365496
1.70542, 1474904
1.80542, 1614820
1.90542, 1742112
2.00543, 1889392
2.10543, 2015632
2.20543, 2143976
2.30551, 2159756
2.40553, 2186056
2.50558, 2219720
2.60558, 2263904
2.70559, 2320712
2.80559, 2373312
2.90559, 2434328
3.0056, 2503760
3.1056, 2572140
3.2056, 2643676
3.30561, 2709952
3.40561, 2781488
3.50562, 2884584
3.60562, 3023448
3.70562, 3174936
3.80563, 3340100
3.90563, 3481068
4.00563, 3627296
4.10564, 3782992
4.20564, 3947104
4.30564, 4075448
4.40565, 4209052
4.50565, 4380528
4.60565, 4536224
4.70573, 4734000
4.80577, 5046444
4.90581, 5377824
5.00582, 5666072
5.10582, 5905928
5.20582, 6167876
5.30583, 6417200
5.40583, 6673888
5.50583, 6945304
5.60584, 7154652
5.70584, 7373468
5.80584, 7600700
5.90585, 7841608
6.00588, 7894208
6.10592, 7917352
6.20592, 7948912
6.30592, 7990992
6.40593, 8033072
6.50593, 8086724
6.60594, 8140376
6.70594, 8205600
6.80594, 8259252
6.90595, 8337100
7.00595, 8401272
7.10595, 8470704
7.20596, 8569592
7.30596, 8675844
7.40596, 8789460
7.50597, 8911492
7.60597, 9008276
7.70597, 9145036
7.80598, 9253392
7.90598, 9363852
8.00598, 9479572
8.10599, 9641580
8.20599, 9812004
8.306, 9984532
8.406, 10130760
8.506, 10272780
8.60601, 10442152
8.70601, 10615732
8.80605, 10731452
8.90609, 10746180
9.0061, 10775636
9.1061, 10811404
9.2061, 10847172
9.30611, 10903980
9.40611, 10956580
9.50611, 11001816
9.60612, 11069144
9.70612, 11125952
9.80612, 11204852
9.90613, 11270076
