Time,Wnd
0.03712,4380
0.118987,5840
0.13846,7300
0.152889,8760
0.189137,10220
0.343505,11680
0.368366,13140
0.387599,14600
0.402237,16060
0.448126,17520
0.525162,18980
0.638493,20440
0.71142,21900
0.741551,23360
0.781326,24820
0.822228,26280
0.833317,27740
0.862386,29200
0.894272,30660
0.918555,32120
1.09519,33580
1.20644,35040
1.2858,36500
1.37728,37960
1.40678,39420
1.43548,40880
1.46353,42340
1.51189,43800
1.52462,45260
1.53973,46720
1.58654,48180
1.61881,49640
1.6648,51100
1.70042,52560
1.73506,54020
1.76472,55480
1.82918,56940
1.88453,58400
1.91192,59860
1.98427,61320
2.01111,62780
2.0455,64240
2.15866,65700
2.20445,67160
2.25289,68620
2.31756,70080
2.36911,71540
2.46329,73000
2.48714,74460
2.5278,75920
2.56067,77380
2.59749,78840
2.65393,80300
2.67768,81760
2.77173,83220
2.82044,84680
2.85084,86140
2.86803,87600
2.88781,89060
2.92272,90520
2.97602,91980
3.01504,93440
3.149,94900
3.20088,96360
3.22327,97820
3.26064,99280
3.34142,100740
3.37529,102200
3.46778,103660
3.50666,105120
3.54178,106580
3.63681,108040
3.66474,109500
3.70052,110960
3.7106,112420
3.80029,113880
3.95738,115340
3.97822,116800
4.01287,118260
4.07052,119720
4.18564,121180
4.28536,122640
4.29169,124100
4.33457,125560
4.42878,127020
4.45809,128480
4.48576,129940
4.51604,131400
4.61415,132860
4.62042,134320
4.65328,135780
4.68586,137240
4.70552,138700
4.76813,140160
4.80408,141620
4.83463,143080
4.96866,144540
5.00646,146000
5.03205,147460
5.06685,148920
5.07979,150380
5.11896,151840
5.14128,153300
5.16819,154760
5.19114,156220
5.21543,157680
5.30572,159140
5.3505,160600
5.38794,162060
5.40633,163520
5.43461,164980
5.46728,166440
5.5155,167900
5.5858,169360
5.62066,170820
5.64399,172280
5.73956,173740
5.74583,175200
5.77936,176660
5.80497,178120
5.83364,179580
5.91879,181040
6.04429,182500
6.05858,183960
6.09458,185420
6.1907,186880
6.23648,188340
6.31858,189800
6.35424,191260
6.44346,192720
6.49577,194180
6.55709,195640
6.57216,197100
6.59775,198560
6.63225,200020
6.67278,201480
6.72436,202940
6.75885,204400
6.83108,205860
6.91534,207320
7.02299,208780
7.11322,210240
7.20065,211700
7.20675,213160
7.24064,214620
7.32343,216080
7.49037,217540
7.51927,219000
7.5993,220460
7.69303,221920
7.78956,223380
7.81818,224840
7.88266,226300
7.93141,227760
7.96565,229220
8.02072,230680
8.0461,232140
8.07696,233600
8.10839,235060
8.19537,236520
8.25158,237980
8.28252,239440
8.30707,240900
8.41213,242360
8.44007,243820
8.47428,245280
8.5203,246740
8.59225,248200
8.61532,249660
8.66257,251120
8.69296,252580
8.73559,254040
8.79853,255500
8.97209,256960
9.02985,258420
9.09983,259880
9.14543,261340
9.20213,262800
9.22667,264260
9.25638,265720
9.30202,267180
9.32829,268640
9.34831,270100
9.40158,271560
9.43249,273020
9.50837,274480
9.52988,275940
9.63066,277400
9.68209,278860
9.70581,280320
9.73339,281780
9.77926,283240
9.80768,284700
9.82631,286160
9.85395,287620
9.93837,289080
9.98561,290540
10.0407,292000
10.074,293460
10.0914,294920
10.1168,296380
10.1589,297840
10.229,299300
10.2432,300760
10.2665,302220
10.3445,303680
10.3729,305140
10.4181,306600
10.4399,308060
10.4638,309520
10.5722,310980
10.6552,312440
10.7067,313900
10.7802,315360
10.7994,316820
10.8489,318280
10.8854,319740
10.9623,321200
11.05,322660
11.1034,324120
11.2051,325580
11.263,327040
11.3249,328500
11.355,329960
11.4257,331420
11.4697,332880
11.5137,334340
11.5817,335800
11.6322,337260
11.6629,338720
11.7312,340180
11.7829,341640
11.8553,343100
11.9294,344560
11.9575,346020
11.9981,347480
12.1175,348940
12.1234,350400
12.1493,351860
12.246,353320
12.2812,354780
12.3641,356240
12.4551,357700
12.5194,359160
12.5614,360620
12.5935,362080
12.6962,363540
12.726,365000
12.7515,366460
12.8489,367920
12.9045,369380
12.9662,370840
13.0309,372300
13.0507,373760
13.1215,375220
13.1815,376680
13.2164,378140
13.2361,379600
13.2769,381060
13.3038,382520
13.3505,383980
13.3737,385440
13.4185,386900
13.4668,388360
13.4971,389820
13.5656,391280
13.7202,392740
13.8176,394200
13.8783,395660
13.9379,397120
13.9983,398580
14.0898,400040
14.1124,401500
14.1356,402960
14.1807,404420
14.209,405880
14.2432,407340
14.2943,408800
14.3604,410260
14.3884,411720
14.5087,413180
