Time,Sent
0.0395527,406
0.0395548,407
0.039675,408
0.0397951,409
0.0399153,410
0.0400354,411
0.0401545,412
0.0402746,413
0.0403948,414
0.040515,415
0.040517,416
0.0406372,417
0.0407574,418
0.0407602,419
0.0408804,420
0.0408831,421
0.0410033,422
0.041006,423
0.0411262,424
0.0411289,425
0.041249,426
0.0412518,427
0.0413719,428
0.0413746,429
0.0414948,430
0.0414975,431
0.0416177,432
0.0416204,433
0.0417406,434
0.0417433,435
0.0418634,436
0.0418662,437
0.0419863,438
0.041989,439
0.0421092,440
0.0421119,441
0.0422321,442
0.0422348,443
0.042355,444
0.0423577,445
0.0424778,446
0.0424806,447
0.0426007,448
0.0426034,449
0.0427236,450
0.0427263,451
0.0428465,452
0.0428492,453
0.0429694,454
0.0429721,455
0.0430922,456
0.043095,457
0.0432151,458
0.0432178,459
0.043338,460
0.0433407,461
0.0434609,462
0.0434636,463
0.0435838,464
0.0435865,465
0.0437066,466
0.0437094,467
0.0437136,468
0.0438338,469
0.0438365,470
0.0439566,471
0.0439594,472
0.0440795,473
0.0440822,474
0.0442024,475
0.0442051,476
0.0443253,477
0.044328,478
0.0444482,479
0.0444509,480
0.044571,481
0.0445738,482
0.0446939,483
0.0446966,484
0.0448168,485
0.0448195,486
0.0448238,487
0.0449439,488
0.0449466,489
0.0450668,490
0.0450695,491
0.0451897,492
0.0451924,493
0.0453126,494
0.0453153,495
0.0454354,496
0.0454382,497
0.0455583,498
0.045561,499
0.0456812,500
0.0456839,501
0.0458041,502
0.0458068,503
0.045927,504
0.0459297,505
0.0459339,506
0.0460541,507
0.0460567,508
0.0461769,509
0.0461795,510
0.0462997,511
0.0463023,512
0.0464225,513
0.0464251,514
0.0465453,515
0.0465479,516
0.0466681,517
0.0466706,518
0.0467908,519
0.0467934,520
0.0469135,521
0.0469161,522
0.0470362,523
0.0470388,524
0.047159,525
0.0471616,526
0.0472818,527
0.0474019,528
0.0474046,529
0.0475248,530
0.0475275,531
0.0476477,532
0.0476504,533
0.0477706,534
0.0477733,535
0.0478934,536
0.0478962,537
0.0480163,538
0.048019,539
0.0481392,540
0.0481419,541
0.0482621,542
0.0482648,543
0.048385,544
0.0483877,545
0.0485078,546
0.0485106,547
0.0486307,548
0.0486334,549
0.0487536,550
0.0487563,551
0.0487606,552
0.0488807,553
0.0488834,554
0.0490036,555
0.0490063,556
0.0491265,557
0.0492466,558
0.0492494,559
0.0493695,560
0.0493722,561
0.0494924,562
0.0494951,563
0.0496153,564
0.049618,565
0.0497382,566
0.0497409,567
0.049861,568
0.0498638,569
0.0499839,570
0.0499866,571
0.0501067,572
0.0501094,573
0.0502295,574
0.0502322,575
0.0503523,576
0.050355,577
0.0504752,578
0.0504779,579
0.0505981,580
0.0506008,581
0.050721,582
0.0507237,583
0.0508438,584
0.0508466,585
0.0509667,586
0.0509694,587
0.0510896,588
0.0510923,589
0.0512125,590
0.0512152,591
0.0513354,592
0.051338,593
0.0514582,594
0.0514608,595
0.051581,596
0.0515836,597
0.0517038,598
0.0517065,599
0.0518266,600
0.0518294,601
0.0519495,602
0.0519522,603
0.0520724,604
0.0520751,605
0.0521953,606
0.052198,607
0.0523182,608
0.0523209,609
0.052441,610
0.0524438,611
0.0525639,612
0.0525666,613
0.0525709,614
