Column1,Column2
0.00738838,375
0.0073895,376
0.00739061,377
0.00740773,378
0.00740857,379
0.00742966,380
0.00743094,381
0.00743206,382
0.00743317,383
0.0074572,384
0.00745773,385
0.00745987,386
0.00746072,387
0.00747369,388
0.00747491,389
0.00747601,390
0.00750005,391
0.00750057,392
0.00750142,393
0.00770477,394
0.00772561,395
0.00773473,396
0.00773986,397
0.00774294,398
0.00774602,399
0.00774809,400
0.00774968,401
0.00775125,402
0.00775258,403
0.00775389,404
0.00775509,405
0.00775627,406
0.00775741,407
0.00775826,408
0.00779601,409
0.00779654,410
0.0078113,411
0.00781251,412
0.00781361,413
0.00783765,414
0.00783817,415
0.0078468,416
0.00785139,417
0.0078532,418
0.00785451,419
0.00785571,420
0.00785689,421
0.00785803,422
0.00785915,423
0.00786,424
0.00786085,425
0.00788488,426
0.00788541,427
0.00790097,428
0.00792501,429
0.00792553,430
0.00793142,431
0.00793651,432
0.00793857,433
0.00794014,434
0.0079417,435
0.00794301,436
0.0079443,437
0.00794549,438
0.00794666,439
0.00794781,440
0.00797184,441
0.00797238,442
0.00798445,443
0.00798675,444
0.00798806,445
0.00798926,446
0.00799045,447
0.00799158,448
0.0079927,449
0.00800984,450
0.00802296,451
0.00802381,452
0.00802889,453
0.00803096,454
0.00803253,455
0.00803408,456
0.00803539,457
0.00803669,458
0.00803787,459
0.00803904,460
0.00804016,461
0.00804126,462
0.00805838,463
0.00806749,464
0.00807259,465
0.00807566,466
0.00808046,467
0.00808225,468
0.00808355,469
0.00808473,470
0.0080859,471
0.00808705,472
0.0080879,473
0.00811194,474
0.00811246,475
0.0081264,476
0.0081279,477
0.00812902,478
0.00813013,479
0.00814725,480
0.00816035,481
0.00816758,482
0.00816939,483
0.0081707,484
0.0081719,485
0.00817309,486
0.00817422,487
0.00817534,488
0.00819248,489
0.0082016,490
0.00820672,491
0.00820981,492
0.00821288,493
0.00821496,494
0.00821654,495
0.00821811,496
0.00821944,497
0.00822075,498
0.00822195,499
0.00822313,500
0.00822427,501
0.00822539,502
0.00822624,503
0.00825027,504
0.0082508,505
0.00826357,506
0.00826536,507
0.00826665,508
0.00826784,509
0.00826901,510
0.00827013,511
0.00827123,512
0.00827208,513
0.00827293,514
0.00829696,515
0.00829749,516
0.00830611,517
0.00831069,518
0.00831224,519
0.00831355,520
0.00831485,521
0.00831603,522
0.0083172,523
0.00831832,524
0.00831942,525
0.00833654,526
0.00835213,527
0.00835298,528
0.00835848,529
0.00836002,530
0.0083612,531
0.00836237,532
0.00836349,533
0.00836459,534
0.00838171,535
0.00839081,536
0.00839592,537
0.00839899,538
0.00840205,539
0.00840411,540
0.00840568,541
0.00840723,542
0.00840854,543
0.00840984,544
0.00841102,545
0.00841219,546
0.00841331,547
0.00841441,548
0.00843845,549
0.00843899,550
0.00844541,551
0.0084515,552
0.00845357,553
0.0084549,554
0.00845621,555
0.00845741,556
0.00845859,557
0.00845973,558
0.00846085,559
0.00846169,560
0.00848573,561
0.00848625,562
0.00850157,563
0.0085256,564
0.00852613,565
0.00852803,566
0.00853513,567
0.00853921,568
0.00854078,569
0.00854233,570
0.00854365,571
0.00854494,572
0.00854613,573
0.00854729,574
0.00854842,575
0.00854954,576
0.00855038,577
0.00857442,578
0.00857494,579
0.00858107,580
0.00858715,581
0.00858872,582
0.00859027,583
0.00859158,584
0.00859288,585
0.00859406,586
0.00859523,587
0.00859635,588
0.00859746,589
0.00862149,590
0.00862202,591
0.00862286,592
0.00863758,593
0.0086388,594
0.0086399,595
0.00865702,596
0.00866613,597
0.00867123,598
0.0086743,599
0.00867736,600
0.00867992,601
0.00868147,602
0.00868278,603
0.00868408,604
0.00868526,605
0.00868643,606
0.00868755,607
0.00868865,608
0.00870579,609
0.00871891,610
0.008722,611
0.00872507,612
0.00872715,613
0.00872873,614
0.0087303,615
0.00873163,616
0.00873294,617
0.00873414,618
0.00873533,619
0.00873646,620
0.00873758,621
0.00875472,622
0.00875557,623
0.00877731,624
0.00877846,625
0.00879558,626
0.00880469,627
0.00880979,628
0.00881286,629
0.00881592,630
0.00881798,631
0.00881955,632
0.0088211,633
0.00882242,634
0.00882382,635
0.00882499,636
0.00882611,637
0.00882721,638
0.00882806,639
0.0088521,640
0.00885262,641
0.00886609,642
0.00886763,643
0.00886882,644
0.00886998,645
0.0088711,646
0.00887221,647
0.00887305,648
0.00889709,649
0.00889761,650
0.00891293,651
0.00891378,652
0.00893781,653
0.00893834,654
0.00895275,655
0.00895408,656
0.00895518,657
0.0089723,658
0.00898141,659
0.00898851,660
0.00899157,661
0.00899363,662
0.0089952,663
0.00899675,664
0.00899829,665
0.00899957,666
0.00900072,667
0.00902475,668
0.00902529,669
0.00902718,670
0.00903629,671
0.00903886,672
0.00903971,673
0.0090415,674
0.00904291,675
0.00904413,676
0.00906816,677
0.00906869,678
0.00908219,679
0.00908304,680
0.00908457,681
0.00908586,682
0.00908701,683
0.00911104,684
0.00911157,685
0.00912504,686
0.00912669,687
0.00912786,688
0.00912897,689
0.00913008,690
0.0091472,691
0.00914805,692
0.0091489,693
0.00914974,694
0.00917117,695
0.00917238,696
0.00917349,697
0.00919061,698
0.00919971,699
0.00920481,700
0.00920789,701
0.00921094,702
0.00921301,703
0.00921457,704
0.00921637,705
0.00921766,706
0.00921885,707
0.00922001,708
0.00922114,709
0.00922224,710
0.00922309,711
0.00924712,712
0.00924765,713
0.00926203,714
0.00926331,715
0.00926443,716
0.00926554,717
0.00926638,718
0.00929041,719
0.00929094,720
0.00930488,721
0.00930629,722
0.0093075,723
0.00930861,724
0.00930945,725
0.00933349,726
0.00933401,727
0.00934906,728
0.00936626,729
0.00937536,730
0.00938246,731
0.00938331,732
0.00938739,733
0.00938944,734
0.00939097,735
0.00939226,736
0.00939341,737
0.00941744,738
0.00941797,739
0.00942853,740
0.00943157,741
0.00943288,742
0.00943417,743
0.00943536,744
0.00943653,745
0.00943765,746
0.00943875,747
0.00945587,748
0.00946899,749
0.00946984,750
0.00947493,751
0.00947699,752
0.00947856,753
0.00948011,754
0.00948142,755
0.00948272,756
0.0094839,757
0.00948507,758
0.00948619,759
0.00948729,760
0.00950442,761
0.00951352,762
0.00951862,763
0.0095217,764
0.00952578,765
0.00952782,766
0.00952913,767
0.00953043,768
0.00953162,769
0.00953283,770
0.00953394,771
0.00953478,772
0.00955882,773
0.00955934,774
0.00957373,775
0.00957506,776
0.00957616,777
0.00959328,778
0.00959413,779
0.00961587,780
0.00961702,781
0.00963414,782
0.00964325,783
0.00964835,784
0.00965142,785
0.00965448,786
0.00965654,787
0.00965811,788
0.00965966,789
0.00966098,790
0.00966227,791
0.00966345,792
0.00966462,793
0.00966574,794
0.00966685,795
0.00969088,796
0.00969141,797
0.00970347,798
0.00970553,799
0.00970686,800
0.00970817,801
0.00970937,802
0.00971056,803
0.00971169,804
0.00971281,805
0.00971366,806
0.00973769,807
0.00973822,808
0.00975354,809
0.00975438,810
0.00977842,811
0.00977894,812
0.00977979,813
0.00979539,814
0.00981942,815
0.00981995,816
0.00982608,817
0.00983216,818
0.00983421,819
0.00983552,820
0.00983682,821
0.009838,822
0.00983917,823
0.00984029,824
0.00984139,825
0.00984224,826
0.00986627,827
0.0098668,828
0.00988211,829
0.00990614,830
0.00990667,831
0.00990857,832
0.00991568,833
0.00991976,834
0.00992133,835
0.00992288,836
0.00992419,837
0.00992549,838
0.00992667,839
0.00992784,840
0.00992896,841
0.00993006,842
0.00993091,843
0.00995494,844
0.00995547,845
0.00996824,846
0.00997026,847
0.00997144,848
0.00997261,849
0.00997373,850
0.00997483,851
0.00999195,852
0.0099928,853
0.00999365,854
0.010009,855
0.0100131,856
0.0100146,857
0.0100162,858
0.0100175,859
0.0100188,860
0.01002,861
0.0100211,862
0.0100223,863
0.0100234,864
0.0100405,865
0.0100496,866
0.0100547,867
0.0100578,868
0.0100608,869
0.0100634,870
0.0100649,871
0.0100662,872
0.0100675,873
0.0100687,874
0.0100699,875
0.010071,876
0.0100721,877
0.0100961,878
0.0100967,879
0.0100975,880
0.0101061,881
0.0101102,882
0.0101123,883
0.0101136,884
0.0101149,885
0.0101161,886
0.0101172,887
0.0101184,888
0.0101195,889
0.0101435,890
0.010144,891
0.0101572,892
0.0101589,893
0.01016,894
0.0101612,895
0.0101623,896
0.0101794,897
0.0101802,898
0.0102009,899
0.0102023,900
0.0102034,901
0.0102046,902
0.0102057,903
0.0102228,904
0.0102319,905
0.010237,906
0.0102401,907
0.0102431,908
0.0102452,909
0.0102468,910
0.0102483,911
0.0102496,912
0.010251,913
0.0102522,914
0.0102533,915
0.0102544,916
0.0102553,917
0.0102793,918
0.0102798,919
0.0102907,920
0.0102937,921
0.010295,922
0.0102963,923
0.0102975,924
0.0102987,925
0.0102998,926
0.0103009,927
0.010318,928
0.0103222,929
0.0103235,930
0.0103246,931
0.0103257,932
0.0103497,933
0.0103502,934
0.010356,935
0.0103574,936
0.0103586,937
0.0103597,938
0.0103608,939
0.0103779,940
0.0103788,941
0.0104028,942
0.0104033,943
0.0104186,944
0.0104337,945
0.0104368,946
0.0104388,947
0.010456,948
0.0104568,949
0.0104763,950
0.0104781,951
0.0104794,952
0.0104806,953
0.0104817,954
0.0104828,955
0.010484,956
0.0105011,957
0.0105102,958
0.0105153,959
0.0105204,960
0.0105224,961
0.010524,962
0.010548,963
0.0105486,964
0.0105594,965
0.0105625,966
0.0105638,967
0.0105651,968
0.0105663,969
0.0105835,970
0.0105966,971
0.0106017,972
0.0106038,973
0.0106053,974
0.0106069,975
0.0106082,976
0.0106091,977
0.0106331,978
0.0106336,979
0.0106476,980
0.0106491,981
0.0106502,982
0.0106513,983
0.0106684,984
0.0106775,985
0.0106826,986
0.0106857,987
0.0106898,988
0.0106914,989
0.0106929,990
0.0106942,991
0.0106955,992
0.0106967,993
0.0106979,994
0.010699,995
0.010723,996
0.0107236,997
0.0107383,998
0.0107395,999
0.0107406,1000
0.0107414,1001
0.0107655,1002
0.010766,1003
0.0107813,1004
0.0107822,1005
0.010783,1006
0.0107839,1007
0.0108079,1008
0.0108084,1009
0.0108224,1010
0.0108239,1011
0.010825,1012
0.0108261,1013
0.0108432,1014
0.0108523,1015
0.0108594,1016
0.0108603,1017
0.0108651,1018
0.0108669,1019
0.0108682,1020
0.0108694,1021
0.0108705,1022
0.0108716,1023
0.0108728,1024
0.0108968,1025
0.0108973,1026
0.0108995,1027
0.0109098,1028
0.0109118,1029
0.0109131,1030
0.0109144,1031
0.0109156,1032
0.0109168,1033
0.0109179,1034
0.010919,1035
0.0109361,1036
0.010937,1037
0.010961,1038
0.0109615,1039
0.0109768,1040
0.010992,1041
0.010995,1042
0.0109971,1043
0.0109986,1044
0.0110002,1045
0.0110015,1046
0.0110028,1047
0.011004,1048
0.0110052,1049
0.0110063,1050
0.0110071,1051
0.0110312,1052
0.0110317,1053
0.0110461,1054
0.0110474,1055
0.0110485,1056
0.0110656,1057
0.0110747,1058
0.0110798,1059
0.0110849,1060
0.011087,1061
0.011111,1062
0.011135,1063
0.0111356,1064
0.011142,1065
0.011148,1066
0.0111496,1067
0.0111527,1068
0.0111568,1069
0.0111588,1070
0.0111601,1071
0.0111614,1072
0.0111623,1073
0.0111863,1074
0.0111868,1075
0.0112008,1076
0.0112023,1077
0.0112194,1078
0.0112325,1079
0.0112376,1080
0.0112397,1081
0.0112413,1082
0.0112433,1083
0.0112449,1084
0.0112461,1085
0.0112473,1086
0.0112481,1087
0.0112722,1088
0.0112727,1089
0.0112874,1090
0.0112887,1091
0.0113058,1092
0.0113149,1093
0.011322,1094
0.0113228,1095
0.0113294,1096
0.0113307,1097
0.0113548,1098
0.0113553,1099
0.0113561,1100
0.0113714,1101
0.0113886,1102
0.0113894,1103
0.0114112,1104
0.0114123,1105
0.0114364,1106
0.0114369,1107
0.0114388,1108
0.0114479,1109
0.0114499,1110
0.0114515,1111
0.011453,1112
0.0114544,1113
0.0114556,1114
0.0114568,1115
0.011458,1116
0.0114591,1117
0.0114602,1118
0.0114611,1119
0.0114851,1120
0.0114856,1121
0.0115004,1122
0.0115016,1123
0.0115187,1124
0.0115278,1125
0.0115287,1126
0.0115295,1127
0.0115304,1128
0.0115544,1129
0.0115549,1130
0.0115677,1131
0.0115697,1132
0.0115709,1133
0.0115949,1134
0.0115955,1135
0.0116082,1136
0.0116091,1137
0.0116109,1138
0.0116123,1139
0.0116134,1140
0.0116146,1141
0.0116154,1142
0.0116394,1143
0.01164,1144
0.0116544,1145
0.0116557,1146
0.0116568,1147
0.0116739,1148
0.011683,1149
0.0116962,1150
0.0116975,1151
0.0116986,1152
0.0117079,1153
0.0117087,1154
0.011716,1155
0.0117193,1156
0.0117281,1157
0.0117289,1158
0.0117339,1159
0.0117357,1160
0.0117366,1161
0.0117407,1162
0.011742,1163
0.0117428,1164
0.0117441,1165
0.0117455,1166
0.0117468,1167
0.0117481,1168
0.011749,1169
0.011752,1170
0.0117534,1171
0.0117542,1172
0.0117555,1173
0.0117564,1174
0.0117572,1175
0.011758,1176
0.0117589,1177
0.0117597,1178
0.011761,1179
0.0117619,1180
0.0118119,1181
0.0118332,1182
0.0118345,1183
0.0118358,1184
0.0118572,1185
0.0118666,1186
0.0118719,1187
0.0118727,1188
0.0118751,1189
0.0118764,1190
0.0118777,1191
0.011879,1192
0.0119204,1193
0.0119337,1194
0.011937,1195
0.0119393,1196
0.0119401,1197
0.0119415,1198
0.0119428,1199
0.0119436,1200
0.0119821,1201
0.0120581,1202
0.0121085,1203
0.012209,1204
0.0122104,1205
0.0122112,1206
0.0122179,1207
0.0122217,1208
0.0122668,1209
0.0123385,1210
0.0123626,1211
0.0123838,1212
0.012511,1213
0.0125116,1214
0.0125356,1215
0.0125361,1216
0.0125601,1217
0.0125607,1218
0.0125615,1219
0.0125624,1220
0.0125632,1221
0.012613,1222
0.0126136,1223
0.0126376,1224
0.0126381,1225
0.0128137,1226
0.0128146,1227
0.0128885,1228
0.0128891,1229
0.0128899,1230
0.0131894,1231
0.01319,1232
0.013214,1233
0.0132145,1234
0.0132388,1235
0.0132393,1236
0.0132402,1237
0.0132914,1238
0.0132919,1239
0.013316,1240
0.0133165,1241
0.0135669,1242
0.0135675,1243
0.0135915,1244
0.013592,1245
0.0138678,1246
0.0138684,1247
0.0138926,1248
0.0138932,1249
0.013894,1250
0.0138949,1251
0.0139189,1252
0.0139194,1253
0.0139203,1254
0.0139705,1255
0.0139711,1256
0.0139951,1257
0.0139956,1258
0.0142453,1259
0.0142459,1260
0.0142699,1261
0.0142705,1262
0.0145462,1263
0.0145468,1264
0.0145708,1265
0.0145713,1266
0.0145954,1267
0.0145959,1268
0.0146199,1269
0.0146205,1270
0.0146213,1271
0.0146489,1272
0.0146494,1273
0.0146735,1274
0.014674,1275
0.0149237,1276
0.0149243,1277
0.0149483,1278
0.0149489,1279
0.0152246,1280
0.0152252,1281
0.0152492,1282
0.0152497,1283
0.0152738,1284
0.0152743,1285
0.0152983,1286
0.0152989,1287
0.0153229,1288
0.0153233,1289
0.0153473,1290
0.0153479,1291
0.0153487,1292
0.0153728,1293
0.0153733,1294
0.0155859,1295
0.015588,1296
0.0155893,1297
0.0155906,1298
0.0155918,1299
0.015593,1300
0.0155941,1301
0.0155952,1302
0.0156124,1303
0.0156255,1304
0.0156286,1305
0.0156317,1306
0.0156337,1307
0.0156353,1308
0.0156369,1309
0.0156382,1310
0.0156395,1311
0.0156407,1312
0.0156419,1313
0.0158343,1314
0.0158836,1315
0.0158927,1316
0.0158978,1317
0.0159029,1318
0.015905,1319
0.0159066,1320
0.0159081,1321
0.0159095,1322
0.0159108,1323
0.015912,1324
0.0159132,1325
0.0159143,1326
0.0159154,1327
0.0159326,1328
0.0159457,1329
0.0159488,1330
0.0159518,1331
0.0159539,1332
0.0159555,1333
0.0159571,1334
0.0159579,1335
0.0159588,1336
0.0159601,1337
0.0159615,1338
0.0159626,1339
0.0159638,1340
0.0159649,1341
0.015982,1342
0.0159911,1343
0.0159982,1344
0.0160013,1345
0.0160033,1346
0.0160049,1347
0.0160064,1348
0.0160078,1349
0.016009,1350
0.0160102,1351
0.0160114,1352
0.0160125,1353
0.0160136,1354
0.0160307,1355
0.0160438,1356
0.0160469,1357
0.01605,1358
0.0160528,1359
0.0160536,1360
0.0160554,1361
0.0160567,1362
0.0160579,1363
0.0160591,1364
0.0160602,1365
0.0160613,1366
0.0160784,1367
0.016219,1368
0.0162261,1369
0.0162292,1370
0.0162313,1371
0.0162329,1372
0.0162344,1373
0.0162358,1374
0.0162371,1375
0.0162383,1376
0.0162395,1377
0.0162406,1378
0.0163033,1379
0.0163039,1380
0.0163047,1381
0.0163195,1382
0.0163207,1383
0.0163218,1384
0.0165708,1385
0.0165713,1386
0.0165722,1387
0.0165869,1388
0.0165881,1389
0.0165892,1390
0.0165901,1391
0.0166235,1392
0.0166241,1393
0.0166388,1394
0.01664,1395
0.0166408,1396
0.0166649,1397
0.0166654,1398
0.0166807,1399
0.0166815,1400
0.0167086,1401
0.0167091,1402
0.0167242,1403
0.016725,1404
0.0167563,1405
0.0167568,1406
0.016878,1407
0.0168788,1408
0.0169818,1409
0.0169823,1410
0.0169967,1411
0.0169981,1412
0.0169992,1413
0.017,1414
0.0172492,1415
0.0172497,1416
0.0172606,1417
0.0172636,1418
0.017265,1419
0.0172663,1420
0.0172675,1421
0.0172686,1422
0.0172698,1423
0.0172709,1424
0.0173019,1425
0.0173025,1426
0.0173145,1427
0.0173168,1428
0.0173181,1429
0.0173193,1430
0.0173205,1431
0.0173217,1432
0.0173228,1433
0.0173399,1434
0.0173408,1435
0.0173583,1436
0.0173609,1437
0.0173624,1438
0.0173637,1439
0.017365,1440
0.0173662,1441
0.0173674,1442
0.0173685,1443
0.0173696,1444
0.0173867,1445
0.0174021,1446
0.0174062,1447
0.0174077,1448
0.0174093,1449
0.0174106,1450
0.0174119,1451
0.0174131,1452
0.0174143,1453
0.0174155,1454
0.0174166,1455
0.0174337,1456
0.0174346,1457
0.0174354,1458
0.0174507,1459
0.0174548,1460
0.0174564,1461
0.0174579,1462
0.0174593,1463
0.0174606,1464
0.0174617,1465
0.0174629,1466
0.017464,1467
0.0174651,1468
0.0175351,1469
0.0176341,1470
0.0176382,1471
0.0176398,1472
0.0176413,1473
0.0176427,1474
0.017644,1475
0.0176452,1476
0.0176464,1477
0.0176475,1478
0.0176486,1479
0.0176693,1480
0.0176702,1481
0.0179118,1482
0.0179138,1483
0.0179152,1484
0.0179165,1485
0.0179177,1486
0.0179189,1487
0.01792,1488
0.0179211,1489
0.0179383,1490
0.0179391,1491
0.0179715,1492
0.0179728,1493
0.0179739,1494
0.017975,1495
0.0179921,1496
0.0180128,1497
0.0180142,1498
0.0180154,1499
0.0180165,1500
0.0180176,1501
0.0180185,1502
0.0180484,1503
0.0180489,1504
0.0180636,1505
0.0180649,1506
0.018066,1507
0.0180831,1508
0.0180839,1509
0.0181057,1510
0.0181068,1511
0.0181077,1512
0.0181353,1513
0.0181358,1514
0.0181367,1515
0.0181869,1516
0.0182914,1517
0.0182922,1518
0.0183403,1519
0.0183415,1520
0.0185896,1521
0.0185902,1522
0.0185923,1523
0.0186057,1524
0.0186065,1525
0.0186077,1526
0.0186493,1527
0.0186499,1528
0.018652,1529
0.0186637,1530
0.0186653,1531
0.0186665,1532
0.0186676,1533
0.0186687,1534
0.0186699,1535
0.018687,1536
0.0187001,1537
0.018701,1538
0.0187093,1539
0.0187107,1540
0.0187119,1541
0.018713,1542
0.0187141,1543
0.0187313,1544
0.0187404,1545
0.0187475,1546
0.0187505,1547
0.0187538,1548
0.0187553,1549
0.0187565,1550
0.0187577,1551
0.0187588,1552
0.0187599,1553
0.0187857,1554
0.0187863,1555
0.0187884,1556
0.0187975,1557
0.0188003,1558
0.0188012,1559
0.018803,1560
0.0188043,1561
0.0188055,1562
0.0188066,1563
0.0188077,1564
0.0188088,1565
0.018826,1566
0.0188393,1567
0.0188444,1568
0.0188961,1569
0.018904,1570
0.0189061,1571
0.0189074,1572
0.0189087,1573
0.0189099,1574
0.018911,1575
0.0189122,1576
0.0189133,1577
0.0189451,1578
0.0190189,1579
0.0190194,1580
0.0190216,1581
0.0192269,1582
0.019229,1583
0.0192303,1584
0.0192316,1585
0.0192328,1586
0.019234,1587
0.0192351,1588
0.0192363,1589
0.019267,1590
0.0192804,1591
0.0192812,1592
0.0192883,1593
0.0192901,1594
0.0192914,1595
0.0192925,1596
0.0192937,1597
0.0192948,1598
0.0192959,1599
0.0193217,1600
0.019335,1601
0.0193437,1602
0.019345,1603
0.0193461,1604
0.0193472,1605
0.0193644,1606
0.0193653,1607
0.0193806,1608
0.019387,1609
0.0193883,1610
0.0193894,1611
0.0193905,1612
0.0194076,1613
0.0194085,1614
0.0194563,1615
0.0194575,1616
0.0194586,1617
0.0194757,1618
0.0194848,1619
0.0194919,1620
0.019496,1621
0.0194985,1622
0.0194994,1623
0.0195011,1624
0.0195023,1625
0.0195315,1626
0.019532,1627
0.0195438,1628
0.0195468,1629
0.0195481,1630
0.0195489,1631
0.0195501,1632
0.0196973,1633
0.0196978,1634
0.0198745,1635
0.0198759,1636
0.0198771,1637
0.0198783,1638
0.0198794,1639
0.0198802,1640
0.0199583,1641
0.0199588,1642
0.0199735,1643
0.0199747,1644
0.0199758,1645
0.0199767,1646
0.0200129,1647
0.0200134,1648
0.0200274,1649
0.0200288,1650
0.0200299,1651
0.0200311,1652
0.0200322,1653
0.020033,1654
0.0200584,1655
0.020059,1656
0.020071,1657
0.0200733,1658
0.0200747,1659
0.0200759,1660
0.020077,1661
0.0200781,1662
0.0201342,1663
0.0201347,1664
0.0201468,1665
0.0201491,1666
0.0201504,1667
0.0201516,1668
0.0201528,1669
0.0201539,1670
0.020155,1671
0.0201559,1672
0.0201799,1673
0.0201804,1674
0.0201913,1675
0.0201938,1676
