Time,Sent
0.0584921,1571
0.0584921,1572
0.0584962,1573
0.0584962,1574
0.0584986,1575
0.0584987,1576
0.0585027,1577
0.0585028,1578
0.0585068,1579
0.0585069,1580
0.0585109,1581
0.058511,1582
0.058515,1583
0.0585151,1584
0.0585192,1585
0.0585192,1586
0.0585216,1587
0.0585217,1588
0.0585257,1589
0.0585258,1590
0.0585298,1591
0.0585299,1592
0.0585299,1593
0.058534,1594
0.0585341,1595
0.0585381,1596
0.0585382,1597
0.0585382,1598
0.0631011,1599
0.0631012,1600
0.0631036,1601
0.0631036,1602
0.0631077,1603
0.0631077,1604
0.0631118,1605
0.0631118,1606
0.0631159,1607
0.0631159,1608
0.06312,1609
0.06312,1610
0.0631224,1611
0.0631225,1612
0.0631265,1613
0.0631266,1614
0.0631306,1615
0.0631307,1616
0.0631348,1617
0.0631348,1618
0.0631389,1619
0.0631389,1620
0.063143,1621
0.063143,1622
0.0631454,1623
0.0631455,1624
0.0631495,1625
0.0631496,1626
0.0631536,1627
0.0631537,1628
0.0631577,1629
0.0631578,1630
0.0631618,1631
0.0631619,1632
0.0631643,1633
0.0631643,1634
0.0631684,1635
0.0631685,1636
0.0631725,1637
0.0631726,1638
0.0631726,1639
0.0631727,1640
0.0631768,1641
0.0631768,1642
0.0631809,1643
0.0631809,1644
0.063185,1645
0.063185,1646
0.0631874,1647
0.0631875,1648
0.0631915,1649
0.0631916,1650
0.0631956,1651
0.0631957,1652
0.0631997,1653
0.0631998,1654
0.0632039,1655
0.0632039,1656
0.063208,1657
0.063208,1658
0.0632104,1659
0.0632105,1660
0.0632145,1661
0.0632146,1662
0.0632186,1663
0.0632187,1664
0.0632227,1665
0.0632228,1666
0.0632268,1667
0.0632269,1668
0.0632293,1669
0.0632293,1670
0.0632334,1671
0.0632334,1672
0.0632375,1673
0.0632375,1674
0.0632416,1675
0.0632416,1676
0.0632457,1677
0.0632457,1678
0.0632498,1679
0.0632498,1680
0.0632499,1681
