0.100007, 75744
0.200094, 178840
0.300291, 192516
0.404639, 183048
0.50479, 206192
0.604857, 245116
0.705008, 299820
0.805159, 372408
0.90531, 459724
1.00534, 568080
1.10536, 690112
1.2054, 808988
1.3054, 947852
1.40541, 1078300
1.50541, 1214008
1.60541, 1346560
1.70542, 1469644
1.80542, 1614820
1.90542, 1729488
2.00543, 1887288
2.10543, 2015632
2.20543, 2143976
2.30551, 2157652
2.40553, 2180796
2.50558, 2219720
2.60558, 2263904
2.70559, 2320712
2.80559, 2373312
2.90559, 2434328
3.0056, 2503760
3.1056, 2561620
3.2056, 2643676
3.30561, 2709952
3.40561, 2781488
3.50562, 2859336
3.60562, 3023448
3.70562, 3174936
3.80563, 3340100
3.90563, 3481068
4.00563, 3627296
4.10564, 3782992
4.20564, 3947104
4.30564, 4075448
4.40565, 4209052
4.50565, 4346864
4.60565, 4499404
4.70573, 4583564
4.80577, 4604604
4.90581, 4640372
5.00582, 4681400
5.10582, 4724532
5.20582, 4775028
5.30583, 4831836
5.40583, 4897060
5.50583, 4970700
5.60584, 5028560
5.70584, 5092732
5.80584, 5162164
5.90585, 5234752
6.00588, 5395708
6.10592, 5571392
6.20592, 5733400
6.30592, 5909084
6.40593, 6055312
6.50593, 6211008
6.60594, 6375120
6.70594, 6547648
6.80594, 6682304
6.90595, 6845364
7.00595, 7013684
7.10595, 7162016
7.20596, 7368208
7.30596, 7582816
7.40596, 7805840
7.50597, 8024656
7.60597, 8212964
7.70597, 8412844
7.80598, 8646388
7.90598, 8838904
8.00598, 9035628
8.10599, 9304940
8.20599, 9582668
8.306, 9797276
8.406, 10089732
8.506, 10313808
8.60601, 10542092
8.70601, 10775636
8.80605, 11093340
8.90609, 11584624
9.0061, 12058024
9.1061, 12485136
9.2061, 12892260
9.30611, 13261512
9.40611, 13636024
9.50611, 14018952
9.60612, 14388204
9.70612, 14709064
9.80612, 15013092
9.90613, 15327640
