Time,Wnd
0.0200655,4380
0.0401026,5840
0.0401217,7300
0.0501275,8760
0.050169,10220
0.0601524,11680
0.0601971,13140
0.0602167,14600
0.0701773,16060
0.0702177,17520
0.0802022,18980
0.0802476,20440
0.0802954,21900
0.0803172,23360
0.0803384,24820
0.0902271,26280
0.0903166,27740
0.0903369,29200
0.0903573,30660
0.0903808,32120
0.100252,33580
0.10032,35040
0.100344,36500
0.100357,37960
0.100389,39420
0.100461,40880
0.100505,42340
0.100526,43800
0.110277,45260
0.110387,46720
0.110455,48180
0.1105,49640
0.110521,51100
0.110543,52560
0.110632,54020
0.120393,55480
0.120417,56940
0.120436,58400
0.12046,59860
0.120483,61320
0.120504,62780
0.120549,64240
0.120594,65700
0.120688,67160
0.120734,68620
0.120753,70080
0.120776,71540
0.130323,73000
0.130357,74460
0.130377,75920
0.1304,77380
0.130421,78840
0.130489,80300
0.130534,81760
0.130559,83220
0.130604,84680
0.130671,86140
0.130694,87600
0.130718,89060
0.130825,90520
0.130872,91980
0.140348,93440
0.140464,94900
0.140534,96360
0.140556,97820
0.140579,99280
0.140668,100740
0.140688,102200
0.140712,103660
0.140734,105120
0.140756,106580
0.140778,108040
0.140799,109500
0.140847,110960
0.140913,112420
0.140936,113880
0.14096,115340
0.140982,116800
0.141004,118260
0.141068,119720
0.141092,121180
0.141116,122640
0.141136,124100
0.141156,125560
0.14118,127020
0.150403,128480
0.150424,129940
0.150447,131400
0.150467,132860
0.150489,134320
0.150531,135780
0.150553,137240
0.150575,138700
0.150644,140160
0.15069,141620
0.150742,143080
0.150823,144540
0.150892,146000
0.150961,147460
0.151005,148920
0.151025,150380
0.151096,151840
0.151116,153300
0.15114,154760
0.151207,156220
0.151252,157680
0.151298,159140
0.151367,160600
0.151433,162060
0.151506,163520
0.160401,164980
0.160428,166440
0.160498,167900
0.160568,169360
0.160661,170820
0.160752,172280
0.160774,173740
0.160787,175200
0.160819,176660
0.16084,178120
0.160883,179580
0.160906,181040
0.160954,182500
0.160976,183960
0.160996,185420
0.161041,186880
0.161063,188340
0.161084,189800
0.16115,191260
0.16117,192720
0.161194,194180
0.161217,195640
0.161289,197100
0.161309,198560
0.161331,200020
0.161351,201480
0.1614,202940
0.161445,204400
0.161467,205860
0.161491,207320
0.161579,208780
0.1616,210240
0.161646,211700
0.161668,213160
0.161689,214620
0.161733,216080
0.161757,217540
0.161801,219000
0.161822,220460
0.161843,221920
0.161863,223380
0.170426,224840
0.170495,226300
0.170517,227760
0.170539,229220
0.170611,230680
0.170647,232140
0.170668,233600
0.17069,235060
0.170711,236520
0.170724,237980
0.170755,239440
0.170777,240900
0.1708,242360
0.17082,243820
0.170935,245280
0.171006,246740
0.171052,248200
0.171097,249660
0.171118,251120
0.171234,252580
0.171255,254040
0.171324,255500
0.171391,256960
0.171483,258420
0.171553,259880
0.171574,261340
0.171595,262800
0.171663,264260
0.171735,265720
0.171756,267180
0.171776,268640
0.1718,270100
0.171823,271560
0.17189,273020
0.171956,274480
0.171999,275940
0.172071,277400
0.172093,278860
0.172161,280320
0.172253,281780
0.172319,283240
0.172389,284700
0.172461,286160
0.180452,287620
0.180537,289080
0.180607,290540
0.180654,292000
0.180677,293460
0.180701,294920
0.180749,296380
0.180816,297840
0.180932,299300
0.181002,300760
0.181071,302220
0.181094,303680
0.181117,305140
0.181138,306600
0.181158,308060
0.181203,309520
0.181224,310980
0.181246,312440
0.18131,313900
0.181333,315360
0.181357,316820
0.181448,318280
0.18147,319740
0.181491,321200
0.181513,322660
0.181533,324120
0.181557,325580
0.181632,327040
0.181668,328500
0.181689,329960
0.181712,331420
0.181756,332880
0.181778,334340
0.1818,335800
0.181846,337260
0.181866,338720
0.181889,340180
0.181934,341640
0.182005,343100
0.18203,344560
0.18205,346020
0.18207,347480
0.182093,348940
0.182115,350400
0.182136,351860
0.182274,353320
0.182319,354780
0.182342,356240
0.182362,357700
0.182408,359160
0.182475,360620
0.182497,362080
0.182571,363540
0.182654,365000
0.182675,366460
0.182697,367920
0.18274,369380
0.182785,370840
0.182797,372300
0.182852,373760
0.182873,375220
0.182938,376680
0.18296,378140
0.183022,379600
0.183043,381060
0.190477,382520
0.190565,383980
0.190614,385440
0.190627,386900
0.190657,388360
0.190701,389820
0.190722,391280
0.190789,392740
0.190832,394200
0.190853,395660
0.190899,397120
0.190921,398580
0.190966,400040
0.190988,401500
0.19101,402960
0.19103,404420
0.19105,405880
0.191095,407340
0.191117,408800
0.191138,410260
0.191182,411720
0.191203,413180
0.191248,414640
0.191317,416100
0.191411,417560
0.191456,419020
0.191526,420480
0.191549,421940
0.191641,423400
0.191685,424860
0.191708,426320
0.19173,427780
0.191751,429240
0.191959,430700
0.192071,432160
0.192141,433620
0.19223,435080
0.192276,436540
0.192323,438000
0.192343,439460
0.192436,440920
0.19246,442380
0.192502,443840
0.192524,445300
0.192545,446760
0.192612,448220
0.192685,449680
0.192729,451140
0.1928,452600
0.192823,454060
0.192844,455520
0.192864,456980
0.192908,458440
0.19296,459900
0.192997,461360
0.193042,462820
0.193133,464280
0.193156,465740
0.193178,467200
0.193246,468660
0.193266,470120
0.193289,471580
0.193337,473040
0.193351,474500
0.193401,475960
0.19347,477420
0.193516,478880
0.193562,480340
0.193585,481800
0.193656,483260
0.193677,484720
0.193721,486180
0.193768,487640
0.19379,489100
0.193838,490560
0.193882,492020
0.193905,493480
0.193977,494940
0.200502,496400
0.200533,497860
0.200554,499320
0.200577,500780
