Time,Wnd
2.20452,4380
2.33634,5840
2.40908,7300
2.41908,8760
2.58054,10220
2.6234,11680
2.63335,13140
2.64335,14600
2.68255,16060
2.72558,17520
2.81765,18980
2.82773,20440
2.82789,21900
2.83776,23360
2.84758,24820
2.84779,26280
2.86758,27740
2.88697,29200
2.8871,30660
2.89716,32120
2.90716,33580
2.92983,35040
2.93993,36500
2.94005,37960
2.94975,39420
2.95008,40880
2.98915,42340
3.03189,43800
3.0324,45260
3.03253,46720
3.04211,48180
3.04223,49640
3.05226,51100
3.05238,52560
3.05254,54020
3.09077,55480
3.09133,56940
3.09169,58400
3.09181,59860
3.10153,61320
3.10166,62780
3.11164,64240
3.13164,65700
3.13406,67160
3.13438,68620
3.13451,70080
3.14428,71540
3.14492,73000
3.14511,74460
3.1541,75920
3.15428,77380
3.15443,78840
3.15459,80300
3.15492,81760
3.17401,83220
3.18402,84680
3.19382,86140
3.19395,87600
3.20371,89060
3.21381,90520
3.23659,91980
3.23691,93440
3.23724,94900
3.23755,96360
3.24645,97820
3.24674,99280
3.24692,100740
3.24704,102200
3.2472,103660
3.24753,105120
3.24765,106580
3.25658,108040
3.25754,109500
3.25767,110960
3.25783,112420
3.25795,113880
3.2862,115340
3.28631,116800
3.29509,118260
3.29567,119720
3.29584,121180
3.29599,122640
3.29615,124100
3.29679,125560
3.30588,127020
3.30605,128480
3.31599,129940
3.31631,131400
3.33595,132860
3.33828,134320
3.33844,135780
3.33861,137240
3.33877,138700
3.33921,140160
3.33954,141620
3.33967,143080
3.33994,144540
3.34908,146000
3.3494,147460
3.35036,148920
3.35048,150380
3.35844,151840
3.35856,153300
3.35876,154760
3.35888,156220
3.35905,157680
3.35918,159140
3.35935,160600
3.35948,162060
3.35963,163520
3.35976,164980
3.35992,166440
3.36058,167900
3.36959,169360
3.38837,170820
3.38849,172280
3.38865,173740
3.39727,175200
3.39784,176660
3.39817,178120
3.39914,179580
3.39926,181040
3.39944,182500
3.39956,183960
3.40806,185420
3.40837,186880
3.40869,188340
3.40901,189800
3.41816,191260
3.41845,192720
3.44102,194180
3.44155,195640
3.44187,197100
3.44218,198560
3.44231,200020
3.44247,201480
3.45093,202940
3.45106,204400
3.45125,205860
3.45138,207320
3.45156,208780
3.45168,210240
3.45226,211700
3.45243,213160
3.45255,214620
3.45272,216080
3.45285,217540
3.45347,219000
3.46061,220460
3.46109,221920
3.46172,223380
3.46192,224840
3.46224,226300
3.46255,227760
3.46288,229220
3.4632,230680
3.46385,232140
3.46397,233600
3.46414,235060
3.46426,236520
3.46442,237980
3.47182,239440
3.49055,240900
3.49067,242360
3.49116,243820
3.49148,245280
3.49944,246740
3.50002,248200
3.50014,249660
3.50032,251120
3.50045,252580
3.50089,254040
3.50119,255500
3.50131,256960
3.5015,258420
3.50162,259880
3.51068,261340
3.51081,262800
3.51098,264260
3.51111,265720
3.51156,267180
3.52102,268640
3.54036,270100
3.54049,271560
3.54275,273020
3.54287,274480
3.54307,275940
3.5432,277400
3.54348,278860
3.54378,280320
3.5439,281780
3.54425,283240
3.54437,284700
3.54466,286160
3.54576,287620
3.54589,289080
3.54606,290540
3.54618,292000
3.54635,293460
3.5529,294920
3.55311,296380
3.55417,297840
3.55499,299300
3.55606,300760
3.55658,302220
3.5567,303680
3.55689,305140
3.55701,306600
3.56319,308060
3.56331,309520
3.56378,310980
3.56391,312440
3.56407,313900
3.5644,315360
3.56452,316820
3.5647,318280
3.56482,319740
3.56498,321200
3.56531,322660
3.56543,324120
3.56561,325580
3.56573,327040
3.5662,328500
3.56632,329960
3.5665,331420
3.56663,332880
3.5668,334340
3.56693,335800
3.56705,337260
3.56743,338720
3.56807,340180
3.57387,341640
3.59348,343100
3.5936,344560
3.59395,346020
3.59408,347480
3.60162,348940
3.60224,350400
3.60237,351860
3.6036,353320
3.60412,354780
3.60474,356240
3.60547,357700
3.60577,359160
3.60593,360620
3.61236,362080
3.61259,363540
3.6129,365000
3.61418,366460
3.6143,367920
3.62267,369380
3.62287,370840
3.62299,372300
3.6232,373760
3.62332,375220
3.62351,376680
3.64254,378140
3.64492,379600
3.64557,381060
3.64569,382520
3.6462,383980
3.64652,385440
3.64665,386900
3.64748,388360
3.6476,389820
3.64841,391280
3.64873,392740
3.64885,394200
3.64901,395660
3.64914,397120
3.64931,398580
3.64962,400040
3.64995,401500
3.65026,402960
3.65058,404420
3.65573,405880
3.65585,407340
3.65602,408800
3.65615,410260
3.65632,411720
3.65644,413180
3.65691,414640
3.65704,416100
3.6572,417560
3.65733,419020
3.65783,420480
3.65795,421940
3.65812,423400
3.65824,424860
3.65843,426320
3.65855,427780
3.65871,429240
3.65901,430700
3.65914,432160
3.6593,433620
3.65975,435080
3.66486,436540
3.66503,438000
3.6652,439460
3.66536,440920
3.66552,442380
3.66585,443840
3.66616,445300
3.66628,446760
3.66646,448220
3.66679,449680
3.66712,451140
3.66724,452600
3.6674,454060
3.66772,455520
3.66805,456980
3.66837,458440
3.66869,459900
3.66882,461360
3.66898,462820
3.66943,464280
3.66995,465740
3.67027,467200
3.67039,468660
3.67089,470120
3.67102,471580
3.67119,473040
3.67151,474500
3.67248,475960
3.6726,477420
3.67276,478880
3.67289,480340
3.67305,481800
3.67318,483260
3.67334,484720
3.67604,486180
3.67616,487640
3.67633,489100
3.67646,490560
3.69451,492020
3.69489,493480
3.69509,494940
3.69521,496400
3.69537,497860
3.69553,499320
3.69569,500780
3.69633,502240
3.69646,503700
3.70379,505160
3.70411,506620
3.70424,508080
3.70453,509540
3.70514,511000
3.70533,512460
3.70545,513920
3.70563,515380
3.70576,516840
3.70592,518300
3.70604,519760
3.70652,521220
3.70664,522680
3.70681,524140
3.70694,525600
3.70723,527060
3.7074,528520
3.70752,529980
3.708,531440
3.70812,532900
3.7083,534360
3.70862,535820
3.70874,537280
3.71564,538740
3.71576,540200
3.71592,541660
3.71605,543120
3.71622,544580
3.71634,546040
3.71651,547500
3.71664,548960
