Time,Cwnd
1.02286,160662
1.02298,160681
1.02311,160700
1.02323,160719
1.02335,160738
1.02348,160758
1.0236,160777
1.02372,160796
1.02384,160815
1.02397,160834
1.02409,160854
1.02422,160873
1.02434,160892
1.02447,160911
1.02459,160930
1.02471,160950
1.02484,160969
1.02496,160988
1.02508,161007
1.02521,161026
1.02533,161046
1.02545,161065
1.02558,161084
1.0257,161103
1.02583,161122
1.02595,161142
1.02607,161161
1.0262,161180
1.02632,161199
1.02645,161218
1.02657,161238
1.02669,161257
1.02681,161276
1.02694,161294
1.02706,161312
1.02719,161330
1.02731,161348
1.02744,161366
1.02756,161384
1.02768,161402
1.02781,161420
1.02793,161438
1.02805,161456
1.02817,161474
1.0283,161492
1.02842,161510
1.02855,161528
1.02867,161546
1.0288,161564
1.02892,161582
1.02904,161600
1.02917,161618
1.02929,161636
1.02941,161654
1.02953,161672
1.02967,161690
1.02979,161708
1.02991,161726
1.03003,161744
1.03016,161762
1.03028,161780
1.0304,161798
1.03053,161816
1.03065,161834
1.03077,161852
1.03089,161870
1.03103,161888
1.03115,161906
1.03127,161924
1.03139,161942
1.03152,161960
1.03164,161978
1.03176,161996
1.03189,162014
1.03201,162032
1.03214,162050
1.03226,162068
1.03239,162086
1.03251,162104
1.03263,162122
1.03275,162140
1.03288,162158
1.033,162176
1.03312,162194
1.03325,162212
1.03337,162230
1.0335,162248
1.03362,162266
1.03375,162284
1.03387,162302
1.03399,162320
1.03411,162338
1.03424,162356
1.03436,162374
1.03449,162392
1.03461,162410
1.03473,162428
1.03486,162446
1.03498,162464
1.03511,162482
1.03523,162500
1.03535,162518
1.03548,162536
1.0356,162554
1.03572,162572
1.03585,162590
1.03597,162608
1.03609,162626
1.03622,162644
1.03634,162662
1.03647,162680
1.03659,162698
1.03672,162716
1.03684,162734
1.03696,162752
1.03708,162770
1.03721,162788
1.03733,162806
1.03745,162824
1.03758,162842
1.0377,162860
1.03783,162878
1.03795,162896
1.03808,162914
1.0382,162932
1.03832,162950
1.03844,162968
1.03857,162986
1.03869,163004
1.03881,163022
1.03894,163040
1.03906,163058
1.03919,163076
1.03931,163094
1.03944,163112
1.03956,163130
1.03968,163148
1.0398,163166
1.03993,163184
1.04005,163202
1.04018,163220
1.0403,163238
1.04042,163256
1.04055,163274
1.04067,163292
1.0408,163310
1.04092,163328
1.04104,163346
1.04117,163364
1.04129,163382
1.04141,163400
1.04154,163418
1.04166,163436
1.04179,163454
1.04191,163472
1.04203,163490
1.04216,163508
1.04228,163526
1.04241,163544
1.04253,163562
1.04265,163580
1.04277,163598
1.0429,163616
1.04302,163634
1.04314,163652
1.04327,163670
1.04339,163688
1.04352,163706
1.04364,163724
1.04377,163742
1.04389,163760
1.04401,163778
1.04414,163796
1.04426,163814
1.04438,163832
1.0445,163850
1.04463,163868
1.04476,163886
1.04488,163904
1.045,163922
1.04513,163940
1.04525,163958
1.04537,163976
1.0455,163994
1.04562,164012
1.04574,164030
1.04587,164048
1.046,164066
1.04612,164084
1.04624,164102
1.04636,164120
1.04649,164138
1.04661,164156
1.04673,164174
1.04686,164192
1.04698,164210
1.04711,164228
1.04723,164246
1.04735,164264
1.04748,164282
1.0476,164300
1.04772,164318
1.04785,164336
1.04797,164354
1.0481,164372
1.04822,164390
1.04834,164408
1.04846,164426
1.04859,164444
1.04871,164462
1.04884,164480
1.04896,164498
1.04908,164516
1.04921,164534
1.04933,164552
1.04946,164570
1.04958,164588
1.0497,164606
1.04983,164624
1.04995,164642
1.05007,164660
1.0502,164678
1.05032,164696
1.05045,164714
1.05057,164732
1.05069,164750
1.05082,164768
1.05094,164786
1.05106,164804
1.05119,164822
1.05131,164840
1.05144,164858
1.05156,164876
1.05169,164894
1.05181,164912
1.05193,164930
