Time,Data
0.538726,1000
0.538895,2000
0.539063,3000
0.539232,4000
0.5394,5000
0.539569,6000
0.539738,7000
0.539906,8000
0.540075,9000
0.540244,10000
0.56613,11000
0.566299,12000
0.566467,13000
0.566636,14000
0.566804,15000
0.566889,16000
0.567057,17000
0.567226,18000
0.56731,19000
0.567479,20000
0.567648,21000
0.567732,22000
0.567901,23000
0.568069,24000
0.594124,25000
0.594293,26000
0.594461,27000
0.594546,28000
0.594714,29000
0.594883,30000
0.594967,31000
0.595052,32000
0.59522,33000
0.595389,34000
0.595473,35000
0.595558,36000
0.595642,37000
0.595811,38000
0.595979,39000
0.596064,40000
0.596148,41000
0.596316,42000
0.596485,43000
0.596569,44000
0.596654,45000
0.622882,46000
0.623051,47000
0.623219,48000
0.623304,49000
0.623388,50000
0.623556,51000
0.623725,52000
0.623809,53000
0.623894,54000
0.623978,55000
0.624062,56000
0.624231,57000
0.6244,58000
0.624484,59000
0.624568,60000
0.624653,61000
0.624737,62000
0.624821,63000
0.62499,64000
0.625159,65000
0.625243,66000
0.625327,67000
0.625412,68000
0.625496,69000
0.625664,70000
0.625833,71000
0.625917,72000
0.626002,73000
0.626086,74000
0.62617,75000
0.626339,76000
0.626508,77000
0.626676,78000
0.653494,79000
0.653663,80000
0.653832,81000
0.653916,82000
0.654,83000
0.654085,84000
0.654169,85000
0.654338,86000
0.654506,87000
0.654591,88000
0.654675,89000
0.654759,90000
0.654844,91000
0.654928,92000
0.655012,93000
0.655181,94000
0.655349,95000
0.655434,96000
0.655518,97000
0.655602,98000
0.655687,99000
0.655771,100000
0.655855,101000
0.65594,102000
0.656108,103000
0.656277,104000
0.656361,105000
0.656446,106000
0.65653,107000
0.656614,108000
0.656699,109000
0.656783,110000
0.656952,111000
0.65712,112000
0.657204,113000
0.657289,114000
0.657373,115000
0.657457,116000
0.657542,117000
0.657626,118000
0.657795,119000
0.657963,120000
0.658048,121000
0.658132,122000
0.658301,123000
0.658469,124000
0.658638,125000
0.658807,126000
0.685789,127000
0.685958,128000
0.686042,129000
0.686211,130000
0.686379,131000
0.686464,132000
0.686548,133000
0.686632,134000
0.686716,135000
0.686801,136000
0.686969,137000
0.687138,138000
0.687222,139000
0.687307,140000
0.687391,141000
0.687475,142000
0.68756,143000
0.687644,144000
0.687728,145000
0.687813,146000
0.687981,147000
0.68815,148000
0.688234,149000
0.688319,150000
0.688403,151000
0.688487,152000
0.688572,153000
0.688656,154000
0.68874,155000
0.688824,156000
0.688909,157000
0.689077,158000
0.689246,159000
0.68933,160000
0.689415,161000
0.689499,162000
0.689583,163000
0.689668,164000
0.689752,165000
0.689836,166000
0.689921,167000
0.690089,168000
0.690258,169000
0.690342,170000
0.690427,171000
0.690511,172000
0.690595,173000
0.69068,174000
0.690764,175000
0.690848,176000
0.690932,177000
0.725677,178000
0.75072,183000
0.750804,184000
0.750889,187000
0.750973,188000
0.751057,190000
0.751142,191000
0.751226,192000
0.75131,193000
0.751395,194000
0.751479,195000
0.751563,196000
0.751648,197000
0.751732,202000
0.751816,203000
0.7519,211000
0.751985,222000
0.752069,223000
0.752153,235000
0.752575,236000
0.752659,247000
0.753587,248000
0.753671,259000
0.754599,260000
0.754683,265000
0.755278,266000
0.755446,269000
0.776948,270000
0.777032,272000
0.777201,273000
0.777285,274000
0.777369,275000
0.777454,276000
0.777538,277000
0.777622,328000
0.777707,329000
0.777791,330000
0.777875,331000
0.77796,332000
0.778044,333000
0.778128,334000
0.778213,335000
0.778297,336000
0.778381,337000
0.778466,338000
0.77855,339000
0.778634,340000
0.778719,341000
0.778803,342000
0.778887,343000
0.778972,344000
0.779056,345000
0.77914,346000
0.779224,347000
0.779309,348000
0.779393,349000
0.779477,350000
0.779562,351000
0.779646,352000
0.779815,353000
0.779983,354000
0.780068,355000
0.780236,356000
0.780405,357000
0.780574,358000
0.780658,359000
0.780827,360000
0.780995,361000
0.781164,362000
0.781332,363000
0.781585,364000
0.800895,365000
0.800979,366000
0.801063,367000
0.801148,368000
0.801232,369000
0.801316,370000
0.801401,371000
0.801485,372000
0.801569,373000
0.801654,374000
0.801738,375000
0.801822,376000
0.801907,377000
0.801991,378000
0.802075,379000
0.80216,380000
0.802244,381000
0.802328,382000
0.802412,383000
0.802497,384000
0.802581,385000
0.802665,386000
0.80275,387000
0.802834,388000
0.802918,389000
0.803003,390000
0.803087,391000
0.803171,392000
0.803256,393000
0.80334,394000
0.803424,395000
0.803509,396000
0.803593,397000
0.803677,398000
0.803762,399000
0.803846,400000
0.80393,401000
0.804015,402000
0.804099,403000
0.804183,404000
0.804268,405000
0.804352,406000
0.804436,407000
0.80452,408000
0.804605,409000
0.804689,410000
0.804773,411000
0.804858,412000
0.804942,413000
0.805026,414000
0.805111,415000
0.805279,416000
0.805532,417000
0.805617,418000
0.805785,419000
0.805954,420000
0.806207,421000
0.806376,422000
0.806544,423000
0.806713,424000
0.806966,425000
0.807134,426000
0.807472,427000
